SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,DESCRIZIONECOMUNE,CAP,INDIRIZZO,DESCRIZIONEFARMACIA,LATITUDINE,LONGITUDINE,PARTITAIVA
SR,SIRACUSA,PACHINO,96018,"Piazza Vittorio Emanuele, 26",Tafuri Francesco & C. Snc,36.71514675,15.09139184,1071740896
SR,SIRACUSA,SIRACUSA,96100,"Via Paternò, 43",FARMACIA FAVATA DANIELE S.N.C.,37.0714069,15.2829873,1174070894
SR,SIRACUSA,CARLENTINI,96013,"Via Cavour, 107",Inserra Orazio & C. Snc,37.27494274,15.01544716,1182710895
SR,SIRACUSA,CANICATTINI BAGNI,96010,"Via Vittorio Emanuele, 175",TRIGILIO FULVIO,37.03511399,15.08129843,1194670897
SR,SIRACUSA,NOTO,96017,"Via Principe Umberto, 16",Alessandrello Maria,36.91237347,15.01984623,1197460890
SR,SIRACUSA,AVOLA,96012,"Corso Gaetano D`Agata, 143",CAMPISI DR. DANIELE & C. SNC,36.9272002,15.11904756,1737210896
SR,SIRACUSA,SIRACUSA,96100,"Viale Teracati, 106",BONGIOVANNI ELENA,37.0826836,15.2810825,1221160896
SR,SIRACUSA,AVOLA,96012,"Via Cavour, 51",Centrale Giampiccolo & C. Snc,36.91020035,15.1347895,1615980891
SR,SIRACUSA,MELILLI,96010,"Piazza San Rizzo, 3",CAMINITO LUCIANO,37.21094156,15.09948545,0
SR,SIRACUSA,SIRACUSA,96100,"Largo Xxv Luglio, 6",Valvo G. E V. Della Dr.ssa Valvo Giuseppina & C. Snc,37.0714069,15.2829873,1453750893
SR,SIRACUSA,PACHINO,96018,"Via N. Costa, 105",NOVELLO G & F SNC,36.70565404,15.07685783,1251410898
SR,SIRACUSA,PACHINO,96018,"Via Cialdini, 9",CAJA CARMELA,36.70565404,15.07685783,1259250890
SR,SIRACUSA,SIRACUSA,96100,"Corso Gelone, 1",La Madonnina - Eredi Poidomani Di Agosta Paola Sas,37.068258,15.2846376,1277180897
SR,SIRACUSA,SIRACUSA,96010,"Via Modena, 16",FORMICA FRANCESCA,37.0714069,15.2829873,1280490895
SR,SIRACUSA,ROSOLINI,96019,"Via Roma, 25",FARMACIA VIA ROMA DI CAMPISI & C. S.A.S.,36.82424,14.947792,1848160899
SR,SIRACUSA,SIRACUSA,96100,"Via Piave, 57/59",Paravizzini Carlo & Seb. Snc,37.28696787,15.00165497,1543040891
SR,SIRACUSA,AVOLA,96012,"Via San Francesco d`Assisi, 25",REGINA ELENA DELLA DR.SSA D'AGATA MARIA CLAUDIA,36.91137183,15.13345128,1318640891
SR,SIRACUSA,CARLENTINI,96013,"Via Raffaello, 146",SANGIORGIO GIUSEPPE E C.  SNC,37.25197581,14.9969327,0
SR,SIRACUSA,LENTINI,96016,"Via Termini, 27",CRISTO RE,37.29050603,14.99824768,0
SR,SIRACUSA,FRANCOFONTE,96015,"Via S. Filiberto, 6",COCUZZA MAURIZIO DELLA DR.SSA BATTAGLIA LUCIA,37.22699099,14.8661441,1103200893
SR,SIRACUSA,NOTO,96017,"Piazza Simon Bolivar, 23",EREDI TIRALONGO DI S. VINCI SAS,36.91237347,15.01984623,1369250897
SR,SIRACUSA,SIRACUSA,96100,"Via Tisia, 54",TISIA SNC,37.0714069,15.2829873,3883290870
SR,SIRACUSA,SIRACUSA,96100,"Via Archia, 32",Agosta Marilena E C. Snc,37.0714069,15.2829873,1188470882
SR,SIRACUSA,FLORIDIA,96014,"Corso Vittorio Emanuele, 306",GIULIANO LUCA SAS,37.0812058,15.151047,1392110894
SR,SIRACUSA,FLORIDIA,96014,"Via Vittorio Veneto, 220",CATANIA GIOVANNA,37.08098456,15.11535358,1390980892
SR,SIRACUSA,PALAZZOLO ACREIDE,96010,"Via Giuseppe Garibaldi, 130",EREDI FARM. DR. LOMBARDO SALVATORE,37.06178389,14.90565661,0
SR,SIRACUSA,AUGUSTA,96011,"Contrada Monte Celona, SNC",MONTE TAURO DI BALLERINI LUISA,37.27198315,15.12673274,1393670896
SR,SIRACUSA,SORTINO,96010,"Piazza Maria Josè, 9",NICOSIA DEL DR. NICOSIA SALVATORE E FIGLI SNC,37.14024162,15.03768457,0
SR,SIRACUSA,AUGUSTA,96011,"Via Giuseppe Garibaldi, 27",CENTRALE DR. SSA LAURA LA NOVARA,37.27198315,15.12673274,1090710896
TP,TRAPANI,TRAPANI,91020,"Via Marsala, 144",Barraco M. Di Giabalvo Giovanni E C. Snc,37.6619489,12.5946235,2596990818
TP,TRAPANI,TRAPANI,91100,"Viale Emilia Romagna, 24",DI GAETANO BALDARRE,38.01421986,12.54725302,81800815
TP,TRAPANI,TRAPANI,91100,"Via Orti, 94",ALONGI GABRIELLA,38.0233049,12.5338065,2298970845
TP,TRAPANI,TRAPANI,91100,"Via Staiti, 21",GIGLIO RUGGIERO & C. S.N.C.,38.0158301,12.5106947,2166410817
TP,TRAPANI,TRAPANI,91100,"Via G.B. Fardella, 243",GUAIANA DI CONCETTA VACCARO E C. SNC,38.0193607,12.5225779,2510820810
TP,TRAPANI,TRAPANI,91100,"Via F. De Roberto, 5",MARINI LUIGI,38.0146483,12.5366671,55130819
TP,TRAPANI,TRAPANI,91100,"Via Corso Vittorio Emanuele, 117",FARMACIA SOFIA MARINI S.R.L.,38.0161937,12.5052424,2820610810
TP,TRAPANI,TRAPANI,91100,"Via Nocolo' Burgio, 12",Polizzotti Luisa,38.0193607,12.5225779,2175440813
TP,TRAPANI,TRAPANI,91100,"Via S. Francesco D'Assisi, 32",RESTIVO ILARIA,38.01511042,12.50670463,94860814
TP,TRAPANI,ERICE,91016,"Via Cordici, 13",DI RANDO FRANCESCA,38.03820121,12.58763156,73650814
TP,TRAPANI,ERICE,91016,"Via Via Guglielmo Marconi, 15/19",FARMACIA DOTTOR MICHELE DI VIA E C - S.A.S.,38.01432,12.56931605,2127750814
TP,TRAPANI,ERICE,91016,"Via Milano, 225",SERGIO SALVATORE E C. SNC,38.0119388,12.61419424,2263700813
TP,TRAPANI,ERICE,91016,"Via C. Rosselli, 166",Spadaro Giovanni,38.0119388,12.61419424,288710817
TP,TRAPANI,ERICE,91016,"Via Cosenza, 133",Venza Snc,38.0272804,12.54895115,2128080815
TP,TRAPANI,FAVIGNANA,91023,"Piazza Europa, 41",DE STEFANO SAS DI DE STEFANO YLENIA & C.,37.932326,12.327754,2597630819
TP,TRAPANI,PACECO,91027,"Via Ten. Montalto, 14",ACCARDO BIAGIA,37.979907,12.5592226,111980819
TP,TRAPANI,SAN VITO LO CAPO,91010,"Via Margherita, 22",Farmacia San Vito S.n.c.,38.12391712,12.75897376,2616240814
TP,TRAPANI,SAN VITO LO CAPO,91010,"Via C. Colombo, 310/a",Spina Mario,38.12391712,12.75897376,313630816
TP,TRAPANI,VALDERICE,91019,"Via Asmara, 46",BONANNO CONTI CINZIA,38.03296202,12.6381425,563950815
TP,TRAPANI,VALDERICE,91019,"Via Via Vespri, 99/101",FARMACIA BRIGAGLIA DR. MARCELLO DE LUCA S.R.L.,38.03296202,12.6381425,2758540815
TP,TRAPANI,TRAPANI,91100,"Strada Gen. E. Rinaldi, 61",CASUCCIO GIUSEPPE & C. SAS,38.0188317,12.51742,2129210817
TP,TRAPANI,BUSETO PALIZZOLO,91012,"Via Pietro Randazzo Sindaco, 1",AGUECI GAETANA,38.0021464,12.7169408,1306650811
TP,TRAPANI,TRAPANI,91020,"Via Marsala, 132",SUGAMIELE ANNA,37.6619489,12.5946235,1313770818
TP,TRAPANI,TRAPANI,91100,"Via G.B. Fardella, 119",GARRAFFA VINCENZO,38.0193607,12.5225779,2373400817
TP,TRAPANI,FAVIGNANA,91023,"Via Gaetano Maiorana, 22",FARMACIA MARETTIMO di Dott.ssa Rosa Alba Fici,37.93375812,12.29769638,2754050819
TP,TRAPANI,CUSTONACI,91015,"Via Roma, 30",STALLONE MARIA ELENA E C. SAS,38.07693834,12.6788732,2270180819
TP,TRAPANI,TRAPANI,91100,"Via Virgilio, 41",VIVONA ANTONIO,38.0160956,12.52176995,1608670814
TP,TRAPANI,PACECO,91027,"Via Dante, 14A",BLUNDA DEL DOTTOR ROBERTO BLUNDA E C. SNC,37.970701,12.506645,1651940817
TP,TRAPANI,ERICE,91016,"Via Guglielmo Marconi, 459",BEVILACQUA GIUSEPPE & C.,38.01432,12.56931605,1646140812
TP,TRAPANI,ERICE,91016,"Via Madonna di Fatima, 214",VACCARO SNC,38.0119388,12.61419424,1646220812
TP,TRAPANI,TRAPANI,91010,"Via Capo Rizzuto, 173",Costa Sas Di Costa Carmelo & C.,38.0188317,12.51742,1646990810
TP,TRAPANI,VALDERICE,91019,"Via Vespri, 263",Farina Di Farina A.m.  E Figlie Snc,38.03296202,12.6381425,1647740818
TP,TRAPANI,TRAPANI,91100,"Viale Regina Margherita, 9",Fontana Daniela,37.76107564,13.03456525,2114650811
TP,TRAPANI,PACECO,91027,"Via Liberta', 41",GERVASI ANTONINA,37.96983361,12.63957276,1800210815
TP,TRAPANI,TRAPANI,91100,"Via delle Oreadi, 37",SACCA' FRANCO MARIA SERGIO,38.00968968,12.55873818,1857200818
TP,TRAPANI,TRAPANI,91100,Piazza G.Ciaccio Montalto 15,AIUTO MARIA E SABRINA SNC,38.0188317,12.51742,1861740817
TP,TRAPANI,TRAPANI,91100,"Via Madonna di Fatima, 88",CAMMARERI STEFANO,38.0278482,12.5385086,1908310814
TP,TRAPANI,TRAPANI,91100,"Via Conte A. Pepoli, 281",GIANQUINTO RUSSO MARIO,38.0192455,12.542968,2633040817
TP,TRAPANI,TRAPANI,91100,"Corso Italia, 67",OCCHIPINTI VITO & C. SAS,37.65552579,12.6029636,1922580814
TP,TRAPANI,ERICE,91016,"Via Sicilia, 2",Aiuto Garsia,38.0292791,12.5446137,1963000813
TP,TRAPANI,TRAPANI,91100,"Via Michele Amari, 84",LEVANTE ROSARIA & C. SNC,38.01496344,12.53830181,1186290811
TP,TRAPANI,TRAPANI,91100,"Via Villa Rosina, 88",FORGIA FABRIZIO,38.0130181,12.5533962,2121510818
TP,TRAPANI,FAVIGNANA,91023,"Piazza Matrice, 72",Farmacia Barone Di Ilaria Barone & C.snc,37.93375812,12.29769638,2636840817
TP,TRAPANI,PANTELLERIA,91017,"Via Castello, 2",GANCI DOMENICO,36.8279195,11.9424297,3020815
TP,TRAPANI,PANTELLERIA,91017,"Via Padre Piccerilli, 18",ASARO MARIELLA,36.8279195,11.9424297,1147370819
TP,TRAPANI,PANTELLERIA,91017,"Contrada Tracino, 75",ODDO FILIPPO,36.8282207,11.9404964,1363410810
TP,TRAPANI,PANTELLERIA,91017,"Piazza Cavour, 27",GRECO ROBERTO,36.8282207,11.9404964,1494900812
TP,TRAPANI,MARSALA,91025,"Via XI Maggio, 114",CALCAGNO DELLE D.SSE BELLAFIORE G.E.A & SNC,38.01853406,12.53306582,2291360812
TP,TRAPANI,MARSALA,91025,"Contrada Ciavolotto, 263",Farmacia Dott.ssa Giacalone Iolanda,37.798045,12.4370156,2662980818
TP,TRAPANI,MARSALA,91025,"Piazza Del Popolo, 26",Sajeva Marianna,37.796255,12.435355,2546790847
TP,TRAPANI,MARSALA,91025,"Contrada Fornara, 729",Galatioto Giuseppe Della Dott.ssa Vita Agogitta & C. Sas,37.80111,12.434553,1642860819
TP,TRAPANI,MARSALA,91025,"Piazza Giacomo Matteotti, 13",POLIZZOTTI GIUSEPPE,37.65359645,12.59364225,366860815
TP,TRAPANI,MARSALA,91025,"Via Scipione l'Africano, 45",RINALDO DELLA DR.SSA CIRAMI SERENA ROSARIA MARIA,37.7963366,12.4320572,2351170812
TP,TRAPANI,MARSALA,91025,"Via Roma, 141",Scalia Giovanni,37.79630771,12.44004523,233760818
TP,TRAPANI,MARSALA,91025,"Via Del Fante, 62",Fici Agata,38.01853406,12.53306582,1347350819
TP,TRAPANI,MARSALA,91025,"Via Trapani, 168/170",Bonfanti Sonia,37.80524217,12.45094537,1454800812
TP,TRAPANI,MARSALA,91025,"Contrada Cuore Di Gesu', 501",Galatioto Giuseppe & C. Snc,37.798045,12.4370156,1642860819
TP,TRAPANI,PETROSINO,91020,"Via Pio La Torre, 67",FARMACIA AMATO S.A.S. DEL DOTT MATTEO MAURIZIO AMATO & C,37.70990917,12.52512399,2632130817
TP,TRAPANI,MARSALA,91025,"Piazza Caprera, 1",NICOTRA GIOVANNA,37.7916796,12.44825431,1633150816
TP,TRAPANI,MARSALA,91025,"Via Salemi, 588",Pellegrino Carlo & C. Snc,38.0139712,12.53642555,1858450818
TP,TRAPANI,MARSALA,91025,"Contrada Casazze, 364",INDELICATO VITO FABIO,37.798045,12.4370156,1864840812
TP,TRAPANI,MARSALA,91025,Contrada San Leonardo (Ettore Infersa),Badalucco E Di Martino Di Gian Paolo Badalucco & C. Snc,37.798045,12.4370156,2374110811
TP,TRAPANI,MARSALA,91025,"Contrada Rakalia, 121",DE VITA GIROLAMO E C. SNC,37.798045,12.4370156,1902260817
TP,TRAPANI,MARSALA,91025,"Via Giuseppe Mazzini, 109 B/C",ALAGNA DEL DR. MANFREDO N. SPADARO E C. SNC,37.794468,12.438737,22210819
TP,TRAPANI,MARSALA,91025,"C.da Berbarello, 563",ARDIZZONE ANTONINO,37.798045,12.4370156,1904240817
TP,TRAPANI,MARSALA,91025,"Piazza Guglielmo Marconi, 66",TITONE NICOLO' MICHELE,37.802375,12.4371375,1909200816
TP,TRAPANI,MARSALA,91025,"C.da S. Giuseppe Tafalia, 162/a",LEMBO DEI DOTTORI GIUSEPPE E ALBERTO LEMBO SNC,37.798045,12.4370156,1977320819
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Madonna Del Paradiso, 4",Calafarma Del Dr. Livio Piccione,37.6550133,12.5905693,2649950819
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Bessarione, 106",BONO DEL DR. MISURACA FULVIO,37.6579251,12.5778991,0
TP,TRAPANI,MAZARA DEL VALLO,91026,"Piazza Iman al Mazzari, 16/A",IMAM DI CARAVAGLIOS BENEDETTA E C. SAS,37.70188257,12.64603367,106850811
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Salemi, 185",Farmacia Grimaudo di Pantaleo Caterina & C. S.a.s,37.6585843,12.6015474,2778980819
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Salemi, 101",LICARI MARIA LUISA & C. SNC,37.6555409,12.5966283,2212530816
TP,TRAPANI,MAZARA DEL VALLO,91026,Via Marsala Ang. Via Stazzoni,Farmacia Perricone Di Pandolfo Rosanna & C. S.n.c.,37.70188257,12.64603367,2686950813
TP,TRAPANI,GIBELLINA,91024,"Via Colaianni, 1",GERARDI ROSALIA,37.80907272,12.95155684,130980816
TP,TRAPANI,SALEMI,91018,"Via Lo Presti, 259",MANGOGNA DEL DR. ALECI VINCENZO,37.82241714,12.7661971,100040815
TP,TRAPANI,SALEMI,91018,"Via Ettore Scimemi, 6",Aleci Vincenzo,37.82241714,12.7661971,100030816
TP,TRAPANI,SALEMI,91018,"Via Giacomo Matteotti, 71",Spina Vita,37.82241714,12.7661971,141410811
TP,TRAPANI,VITA,91010,"Via Giuseppe Garibaldi, 142/A",PANDOLFO IGNAZIO,37.8708847,12.81842,70500814
TP,TRAPANI,MAZARA DEL VALLO,91026,"Piazza Regina, 30",GIUBILATO GABRIELLA,37.6545751,12.587555,1180540815
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via San Giuseppe, 7",CALABRESE GIANCARLO,37.70188257,12.64603367,1515220810
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Siracusa, 41",FARMACIA DR ARMANDO MONTALBANO S.N.C. DI FABIO E SERGIO MONTALBANO,37.6505013,12.5965355,1638040814
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via San Pietro, 8/a",LOMBARDO LEOPOLDO GIUSEPPE,37.70188257,12.64603367,2311150813
TP,TRAPANI,VITA,91010,"Viale Europa, 1",CAPUTO VINCENZO,37.86290948,12.83758327,1900770817
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Vittorio Veneto, 27",SPANO' DI ELGA E VALENTINA SPANO' SNC,37.70188257,12.64603367,1984180818
TP,TRAPANI,GIBELLINA,91024,"Via Marinuzzi, 14",Consumano Ignazio,37.812276,12.869247,1461020818
TP,TRAPANI,SALEMI,91018,"Via Ettore Scimeni, 29",FARMACIA VITALE SAS DEL DOTT.VITALE DANIELE & C.,37.82241714,12.7661971,2617140815
TP,TRAPANI,MAZARA DEL VALLO,91026,"Via Vittorio Veneto, 252",ACCARDI DI GIUSEPPA E MARINA ACCARDI Snc,37.6563696,12.5888487,64960818
TP,TRAPANI,CASTELVETRANO,91022,"Via Vittorio Emanuele, 14",DI PRIMA DEL DR. GIORGIO AMABILE SNC,37.679298,12.793177,2452500818
TP,TRAPANI,CASTELVETRANO,91022,"Via Caboto, 90",Gancitano Salvatore,37.65513798,12.81633261,560400814
TP,TRAPANI,CASTELVETRANO,91022,"Via Ruggero Settimo, 13-13A",Gagliano Rosaria,37.65513798,12.81633261,2315950846
TP,TRAPANI,CASTELVETRANO,91022,"Via Vittorio Emanuele, 175",Spinelli Sandro,37.65513798,12.81633261,8630816
TP,TRAPANI,CASTELVETRANO,91022,"Via Guglielmo Marconi, 36",CARDELLA DOROTEA,37.6791297,12.7940779,284410818
TP,TRAPANI,CAMPOBELLO DI MAZARA,91021,"Via Umberto I, 63",TUMMARELLO FRANCESCA,37.60534804,12.71603421,286820816
TP,TRAPANI,PARTANNA,91028,"Via Giuseppe Garibaldi, 28",Ciulla Nicola,37.727841,12.88854,2031160811
TP,TRAPANI,POGGIOREALE,91020,"Via P.pe Morso Naselli, 3",Di Giovanni Rosaria,37.7638253,13.0360563,137510814
TP,TRAPANI,PARTANNA,91028,"Via Gramsci Antonio, 26",ROTOLO DEL DOTT. SALVATORE SNC,37.727841,12.88854,2375200819
TP,TRAPANI,PARTANNA,91028,"Via FILIPPO LEONE, 4 , 4 BIS, 6, 6 BIS",FARMACIA SAN VITO SRL,37.72170974,12.89424533,2791110816
TP,TRAPANI,CASTELVETRANO,91022,"Via Mannone Fra' Serafino, 20",Giardina  Nicolo',37.65513798,12.81633261,2488310810
TP,TRAPANI,PARTANNA,91028,"Via  XX Settembre, 6/BIS",CIULLA ROSALBA,37.727841,12.88854,1523980819
TP,TRAPANI,CASTELVETRANO,91022,"Via via vittorio emanuele, 37",farmacia ferracane sas di Maiorana Giada Mariangela e c,37.65513798,12.81633261,2695400818
TP,TRAPANI,CASTELVETRANO,91022,"Piazza Carlo D'Aragona E Tagliavia, 14",Rizzuto Stefano E C. Snc Dei Dottori Rizzuto Salvatore E Rizzuto Caterina,37.65513798,12.81633261,1652930817
TP,TRAPANI,CASTELVETRANO,91022,"Via Giuseppe Garibaldi, 156",Scarpinati Pietro,37.65513798,12.81633261,2407150818
TP,TRAPANI,PARTANNA,91028,"Via Vittorio Emanuele, 75",Dia Rosanna,37.72689924,12.89132459,1769320811
TP,TRAPANI,CAMPOBELLO DI MAZARA,91021,"Via Cavour, 45",Farmacia Moceri del dott. Rocco Moceri,37.63534647,12.74911549,2703440814
TP,TRAPANI,SANTA NINFA,91029,"Via Palmiro Togliatti,14",BARBIERA DI BARBIERA A. & CONFORTO A. SNC,37.81992882,12.88814334,1789110812
TP,TRAPANI,SALAPARUTA,91020,"Via Antonello da Messina, 35",EREDI SIRAGUSA DOMENICO,37.76424314,12.98168848,89670814
TP,TRAPANI,CAMPOBELLO DI MAZARA,91021,"Via Vittorio Emanuele III, 24",PACE GERLANDO,37.60534804,12.71603421,2123980811
TP,TRAPANI,CASTELVETRANO,91022,"Viale Roma, 129",INGRASSIA DANIELA,37.69162475,12.80037566,1974620815
TP,TRAPANI,SANTA NINFA,91029,Via Santa Anna,Dallo Dalila,37.81992882,12.88814334,2024870814
TP,TRAPANI,ALCAMO,91011,"Via delle Magnolie, 4",ASTA STEFANO,37.96384984,12.97409835,2273530812
TP,TRAPANI,ALCAMO,91011,"Corso  6 Aprile, 180",DI GIORGIO DELLA D.SSA FUNDARO' DALIA,37.96384984,12.97409835,2259900815
TP,TRAPANI,ALCAMO,91011,"Corso  6 Aprile, 115",Di Lorenzo Franco Ernesto,37.96384984,12.97409835,2257040812
TP,TRAPANI,ALCAMO,91011,"Via Giovanni Amendola, 20",FAZIO GIUSEPPE,37.96384984,12.97409835,338490816
TP,TRAPANI,ALCAMO,91011,"Corso  6 Aprile, 66",RODRIQUEZ VINCENZO FABIO,37.96384984,12.97409835,2185820814
TP,TRAPANI,CALATAFIMI,91013,"Via Vittorio Emanuele, 55",D'ANGELO DELLA DR.SSA NAVARRA SIMONETTA,37.90080149,12.87753169,2486600816
TP,TRAPANI,CALATAFIMI,91013,"Via Avv.Giovanni Gallo, 1",GALLO ANTONINO,37.90080149,12.87753169,17730813
TP,TRAPANI,CASTELLAMMARE DEL GOLFO,91014,"Via Giuseppe Garibaldi, 129",Anania Giuseppina,38.01115316,12.82677043,555420819
TP,TRAPANI,CASTELLAMMARE DEL GOLFO,91014,"Corso G. GARIBALDI, 206",FARMACIA BOLOGNA SRL UNIPERSONALE,38.01115316,12.82677043,2848090813
TP,TRAPANI,CASTELLAMMARE DEL GOLFO,91014,"Via Della Repubblica, 30",FARMACIA DR FANARA - S.R.L.,38.02554219,12.88146382,2849490814
TP,TRAPANI,CASTELLAMMARE DEL GOLFO,91014,"Viale Umberto I°, 22",MESSANA MIRIAM,38.01115316,12.82677043,1393550817
TP,TRAPANI,CALATAFIMI,91013,"Via Raffaello, 14",AUTUORI PAOLO & C. SNC,37.90080149,12.87753169,1640600811
TP,TRAPANI,ALCAMO,91011,"Via Francesco Crispi, 85",Giorlando Giorlando Francesca,37.96384984,12.97409835,1685740811
TP,TRAPANI,ALCAMO,91011,"Viale Europa, 107",Buscemi Giuseppe E Figli Snc,37.96384984,12.97409835,1684720814
TP,TRAPANI,ALCAMO,91011,"Via Ugo Foscolo, 95/a",LAMIA ANTONINA F.SCA & C. S.N.C.,37.96384984,12.97409835,1684710815
TP,TRAPANI,ALCAMO,91011,"Corso  6 Aprile, 411",Bambina Andrea & Maurizio Snc,37.9800919,12.9562985,1878520814
TP,TRAPANI,ALCAMO,91011,"Piazza Della Repubblica, 51",Benenati Vincenzo,37.96384984,12.97409835,2496220811
TP,TRAPANI,ALCAMO,91011,"Corso  6 Aprile, 118",Pellegrino Antonio,37.9805212,12.9626922,2058300811
TP,TRAPANI,TRAPANI,91100,"Via G.b. Fardella, 340",Farmacia Gallo Del Dottor Biagio Gallo & C. S.a.s.,38.0202591,12.530445,2447610813
RG,RAGUSA,SCICLI,97010,"Via R. Margherita, 8",CRESCIONE DR G. & APRILE DR. M SNC,36.7765799,14.69785596,1500390883
PA,PALERMO,PALERMO,90138,"Piazza Principe di Camporeale, 6/E",SACRO CUORE SNC,38.1198682,13.34119932,5178270822
ME,MESSINA,SANTA DOMENICA VITTORIA,98030,"Via Libert, 133",SPARTA'  ANTONELLO,37.93413007,14.9674361,1689380838
RG,RAGUSA,ISPICA,97014,"Via Campania, 16",Ispicenia Srl,36.78992232,14.89890126,1199240886
PA,PALERMO,CAPACI,90040,"Via Vittorio Emanuele, 60",COM.LE,38.178151,13.242642,0
RG,RAGUSA,SCICLI,97018,"Piazza Lenin, 2",COMUNALE DI SCICLI,36.7765799,14.69785596,80070881
TP,TRAPANI,MARSALA,91025,"Via Colocasio, 94",ANASTASI,37.8040873,12.4349628,373890813
PA,PALERMO,PALERMO,90144,"Via Riccardo Zandonai, 12",PALAGONIA SNC DI SCIAME' A. E GIORLADINO S.,38.13355282,13.3382469,5282230829
SR,SIRACUSA,FLORIDIA,96014,Via ENZO GIUDICE 2/A,STARBENE,37.08098456,15.11535358,1533510887
ME,MESSINA,CAPIZZI,98031,"Via Roma, 65",GIACCO,37.86712801,14.48710192,0
AG,AGRIGENTO,CANICATTI',92024,"Via Carlo Alberto, 26",COMUNALE SRL,37.36280793,13.85940804,1493090805
CT,CATANIA,PEDARA,95030,"Via Perriera, 2",COMUNALE S. ANTONIO ABATE SPA,37.63917101,15.05178489,4129520872
PA,PALERMO,TRAPPETO,90040,"Via Mattarella, 33",LEOTTA LEA,38.07281452,13.05898049,0
PA,PALERMO,PALERMO,90142,"Via Ammiraglio Rizzo, 49/E",GIGANTI ROSARIA,38.144349,13.3642829,5089830821
PA,PALERMO,CARINI,90044,"Via L. Caruso, 4",Passannanti Giacoma,38.12956244,13.16340388,17245
PA,PALERMO,CHIUSA SCLAFANI,90033,"Via Santa Caterina, 39",Tornambe' Marta,37.67120728,13.29398245,17246
PA,PALERMO,PALERMO,90143,"Viale Marchese Di Villabianca, 26",Marchese Di Villabianca,38.1369973,13.35059649,6317400825
RG,RAGUSA,MODICA,97015,"Via Roma, 52-54",DEL MULINO SAS DI MARIA APRILE & C,36.87470908,14.76769088,1516100888
TP,TRAPANI,ALCAMO,91011,"Contrada Canalotto, 2273",DISPENSARIO DR.SSA LAMIA ANTONINA,37.96384984,12.97409835,17307
TP,TRAPANI,SAN VITO LO CAPO,91010,"Via Maniaci Nunzio, 2",SUCCURSALE SPINA MARIO,38.12391712,12.75897376,0
TP,TRAPANI,CASTELVETRANO,91020,"Via Uno, 23",SUCCURSALE GANCITANO SALVATORE,37.65513798,12.81633261,0
CL,CALTANISSETTA,NISCEMI,93015,"Via Popolo n. 256, angolo Via Monfalcone, 2",FARMA NISCEMI S.R.L.,37.1441744,14.3882668,1770060851
CT,CATANIA,ACI SANT'ANTONIO,95020,"Via Nino Martoglio, 11",CARUSO ROSA MARIA,37.62426309,15.11751958,5570240829
CT,CATANIA,BELPASSO,95040,Via Vittorio Emanuele 502,MERENDINO STEFANIA,37.600878,14.985177,0
CT,CATANIA,PIEDIMONTE ETNEO,95010,"Piazza S.Maria delle Grazie, 23",DISPENSARIO DR. DI SILVESTRI ELIO,37.80137412,15.13959784,0
CT,CATANIA,CALTAGIRONE,95040,"Via Torino, 2",DISPENSARIO DR.FALCONI BLANCO SALVATRICE,37.19096831,14.51189636,0
EN,ENNA,VILLAROSA,94010,"Via Roma, 68/b",MONDO DI MONDO ROSA MARIA,37.59312906,14.17744434,1871740898
RG,RAGUSA,RAGUSA,97100,"Via Dei Mulini, 4",Presidio Farmaceutico D'Emergenza - Dr.ssa Ottaviano,36.90707175,14.66410005,135810885
RG,RAGUSA,SANTA CROCE CAMERINA,97017,"C.so O. Atlantico, 21",PRESIDIO FARMACEUTICO D'EMERGENZA - DR. CARNAZZO,36.7865047,14.5225302,0
TP,TRAPANI,CAMPOBELLO DI MAZARA,91021,"VIA Marchese tre Fontane, 20",DISPENSARIO D.SSA TUMMARELLO FRANCESCA,37.60534804,12.71603421,0
PA,PALERMO,MONREALE,90046,"Piazza Semeria, 10",MACALUSO MARIA,37.92511241,13.178106,0
PA,PALERMO,CACCAMO,90012,"Sp 21 KM 4,4",GALLO SAS DEL DOTT. BIAGIO GALLO,37.9313776,13.6652138,2184030811
CT,CATANIA,MASCALUCIA,95030,"Via Roma, 150",COMUNALE ROMA SRL,37.61451837,15.0269852,0
SR,SIRACUSA,ROSOLINI,96019,"Via Alessandro Manzoni, 158",Comunale Sacro Cuore Srl,36.82424,14.947792,1516460894
CL,CALTANISSETTA,SAN CATALDO,93017,"Via Babbaura, 40",Belvedere S.r.l.,37.4831552,13.9880975,1759390857
RG,RAGUSA,POZZALLO,97016,"Largo dei Vespri Siciliani, 2",QUINTA FARMACIA SRL,36.7388349,14.85821744,1350630883
TP,TRAPANI,MARSALA,91025,"Via Mazzini, 128",PIZZO D.SSA GIOVANNA MARIA & C. SAS,37.7938661,12.43929297,2276840812
CT,CATANIA,CATANIA,95121,"Viale Librino, 15",BORGH SALVATORE,37.48436105,15.05462707,1584440893
