,LATITUDINE,LONGITUDINE,CAP,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
1224,37.520009,13.0809124,92019,ME,Messina,Tusa,VIA GARIBALDI N 59,STUDIO DIAGNOSTICO S STEFANO SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
1225,37.6480321,13.1089964,92017,ME,Messina,Messina,VIA GARIBALDI 377,STUDIO DIAGNOSTICO SAN MARTINO SAS DI CICCOLO MARIO E C,Medicina di laboratorio,Sede Operativa
1226,37.6031584,13.2845917,92010,ME,Messina,Messina,VILLAGGIO SANTA LUCIA SOPRA CONTESSE PAL 40 N,STUDIO DIAGNOSTICO SANTA LUCIA ANALISI CLINICHE DELLA DOTTSSA COZZO VIVIANA E C SNC,Medicina di laboratorio,Sede Operativa
1227,37.305906,13.5926747,92100,ME,Messina,Sant'Agata di Militello,"VIA RAGUSA, 35",STUDIO DIAGNOSTICO TERAPEUTICO RADIOLOGICO S AGATA SRL,Radiologia,Sede Operativa
1228,37.3167603,13.5801025,92100,ME,Messina,Pace del Mela,VIA LIBERTA' 113,STUDIO ESCULAPIO SRL,Radiologia,Sede Operativa
1229,37.305906,13.5926747,92100,ME,Messina,Terme Vigliatore,VIA STATALE 253,STUDIO ESCULAPIO SRL ,Radiologia,Sede Operativa
1230,37.1912098,13.7605365,92020,ME,Messina,Barcellona Pozzo di Gotto,VIA BARCELLONA CASTROREALE 82 - C/DA NASARI,STUDIO IANNELLI GUGLIELMO SRL ,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
1231,37.2588651,13.9193811,92023,ME,Messina,Messina,VIA CESAR BATTISTI IS. 131 265,STUDIO LA ROSA C SNC,Medicina di laboratorio,Sede Operativa
1232,37.2975596,13.7883148,92028,ME,Messina,Milazzo,VIA G. RIZZO 75,STUDIO LO DUCA SRL,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
1233,37.5077705,13.0906137,92019,ME,Messina,Barcellona Pozzo di Gotto,VIA UMBERTO I 100,STUDIO MEDICO DI DIAGNOSTICA PER IMMAGINI SAS DOTT ANTONIO BARCA DI SCIACCA ELVIRA ,Radiologia,Sede Operativa
1234,37.5077705,13.0906137,92019,ME,Messina,Milazzo,VIA MONZA IS. 34 B N. 9,STUDIO MEDICO GUSSIO SRL,Otorinolaringoiatria,Sede Operativa
1235,37.5090179,13.076583,92019,ME,Messina,Messina,VIA TOMMASO CANNIZZARO 216,STUDIO MEDICO TANZARIELLO DEL DR VINCENZO NICOLA TANZANIELLO & C SAS,Otorinolaringoiatria,Sede Operativa
1236,37.2969986,13.7911289,92028,ME,Messina,Messina,"VIA NATOLI, 20",STUDIO OCULISTICO FARO DEL DOTT FARO FRANCESCO & C,Oculistica,Sede Operativa
1237,37.3091151,13.5873334,92100,ME,Messina,Messina,VIA ANDREA AVELLINO 1,STUDIO ODONTOIATRICO DEL DOTT GABRIELE RIZZO,Odontoiatria,Sede Operativa
1238,37.4097292,13.7318377,92020,ME,Messina,Caronia,VIA BENEDETTO BRINN 133,STUDIO ODONTOIATRICO DEL DOTT GABRIELE RIZZO,Odontoiatria,Sede Operativa
1239,37.101657,13.9410037,92027,ME,Messina,Barcellona Pozzo di Gotto,VIALE TRIESTE 18/20/22,STUDIO ODONTOIATRICO DEL DOTT LORENZO ISGRO',Odontoiatria,Sede Operativa
1240,37.1071401,13.9322869,92027,ME,Messina,Gioiosa Marea,VIA GIUSEPPE NATOLI GATTO 120,STUDIO ODONTOIATRICO DOTT SALVATORE MIRAGLIOTTA,Odontoiatria,Sede Operativa
1241,37.3981451,13.5331618,92015,ME,Messina,San Teodoro,VIA LUCE 22,STUDIO ODONTOIATRICO DOTT SIRNA MARIO ANTONIO,Odontoiatria,Sede Operativa
1242,37.1027067,13.9402232,92027,ME,Messina,Messina,VIA S. MARIA DELL'ARCO IS. 448,STUDIO ODONTOIATRICO DOTTSSA CECCONI GIUSJ,Odontoiatria,Sede Operativa
1243,37.3107518,13.466593,92010,ME,Messina,Messina,VIA G. SAVONAROLA 15,STUDIO ODONTOIATRICO DSSA SIRACUSA ANNA,Odontoiatria,Sede Operativa
1244,37.5023793,13.2650548,92016,ME,Messina,Messina,VIA 37 M PAL. 8 INT. 6 FONDO FUCILE,STUDIO ODONTOIATRICO GALLETTA DI DARIO GALLETTA & C SAS,Odontoiatria,Sede Operativa
1245,37.4066408,13.7339844,92020,ME,Messina,Messina,VIA DEI MILLE IS. 78 N. 275,STUDIO ODONTOIATRICO LO GIUDICE DI G LO GIUDICE E C SAS,Odontoiatria,Sede Operativa
1246,37.3167603,13.5801025,92100,ME,Messina,Barcellona Pozzo di Gotto,VIA OPERAI 98,STUDIO ODONTOIATRICO MATERIA DI MATERIA ENRICA & C SAS,Odontoiatria,Sede Operativa
1247,37.3083844,13.5816593,92100,ME,Messina,Milazzo,VIA GENERALE DEL BONO 15,STUDIO ODONTOIATRICO MENTO ELENA,Odontoiatria,Sede Operativa
1248,37.3083844,13.5816593,92100,ME,Messina,Gioiosa Marea,VIA MANGANO 3/B,STUDIO ODONTOIATRICO MIRAGLIOTTA DI MIRAGLIOTTA A & C SAS,Odontoiatria,Sede Operativa
1249,35.5016216,12.6109426,92031,ME,Messina,Castell'Umberto,C.DA SFARANDA CENTRO,STUDIO ODONTOIATRICO MIRIAM CONTI NIBALI,Odontoiatria,Sede Operativa
1250,37.4030431,13.6158011,92021,ME,Messina,Santa Teresa di Riva,VIA REGINA MARGHERITA 545/A,STUDIO ODONTOIATRICO SAS DI CRUPI ANTONINO & C,Odontoiatria,Sede Operativa
1251,37.5211269,13.4350598,92012,ME,Messina,Patti,VIA S. ANTONINO 4,STUDIO PATOLOGIA CLINICA DOTT M A MANFRE',Medicina di laboratorio,Sede Operativa
1252,37.6276383,13.641297,92020,ME,Messina,Villafranca Tirrena,VIA NAZIONALE 152,STUDIO RADIOLOGICO DEL TIRRENO SAS DI MERLINO ANTONIO,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
1253,37.3908251,13.3515542,92010,ME,Messina,Messina,VIA GHIBELLINA 46,STUDIO RADIOLOGICO PANDOLFO SRL,Radiologia,Sede Operativa
1254,37.4081215,13.5314971,92015,ME,Messina,Patti,VIA SCALETTA 5/A,STUDIO REM DI GARITO ALESSANDRO SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1255,37.1107379,13.935361,92027,ME,Messina,Patti,VIA ORTI 22,STUDIO REM DI GARITO ALESSANDRO SAS ,Radiologia,Sede Operativa
1256,37.269664,13.9726633,92029,ME,Messina,,"Via Roma, n. 25",TERME DEI GERMANI MARINO FU GIUSEPPE SNC,Terme,Sede Operativa
1257,37.4052255,13.5317509,92015,ME,Messina,Sant'Agata di Militello,VIA RESPIGHI 4,TIRRENIA SRL,Dialisi,Sede Operativa
1258,37.3198508,13.6611179,92026,ME,Messina,Barcellona Pozzo di Gotto,VIA KENNEDY 66,TORRE GAETANO,Odontoiatria,Sede Operativa
1259,37.2968029,13.7866235,92028,ME,Messina,Galati Mamertino,VIA NAZIONALE 50 ,VILLA ANGELA - GESTIONE MEDEA SRL,Residenza Sanitaria Assistita,Sede Operativa
1260,37.5021741,13.2670377,92016,ME,Messina,San Marco D'Alunzio,VIA CAPPUCCINI,VILLA PACIS SAN FRANCESCO SRL,Residenza Sanitaria Assistita,Sede Operativa
1261,37.265895,13.969127,92029,EN,Enna,Catenanuova,VIA VITTORIO EMANUELE Nř 78,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1262,37.5388924,13.6476188,92025,EN,Enna,Enna,VIA MESSINA SN,AIAS ONLUS - SEZIONE DI ENNA,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1263,37.3245148,13.6656987,92026,EN,Enna,Enna,VIA DELLE SCIENZE 25,ALERCI DOTT ALDO & C STUDIO RADIOLOGICO SRL,Radiologia,Sede Operativa
1264,37.350028,13.520136,92100,EN,Enna,Barrafranca,VIA FERRARA 28,AMBULATORIO DERMATOLOGICO DEL DOTT MESSINA VINCENZO & C SAS,Dermatologia,Sede Operativa
1265,37.5087293,13.078124,92019,EN,Enna,Enna,VIA ROMA 289,AMBULATORIO DI ODONTOSTOMATOLOGIA BUTERA CALOGERO & C SAS,Odontoiatria,Sede Operativa
1266,37.5045169,13.2737984,92016,EN,Enna,Leonforte,C.SO UMBERTO 313,AMBULATORIO ODONTOIATRICO - CENTRO MEDICO ODONTOIATRICO DI SANTO LANERI & C SAS,Odontoiatria,Sede Operativa
1267,37.2973849,13.526613,92014,EN,Enna,Troina,VIA V. VENETO 53,ANALISI CLINICHE SAS DI SANTONOCITO MARCELLA,Medicina di laboratorio,Sede Operativa
1268,37.4022412,13.6951639,92020,EN,Enna,Leonforte,C.SO UMBERTO 294/A,BIOLAB LABORATORIO ANALISI CLINICHE DEL DOTT LI VOLSI GIACOMO & C SAS,Medicina di laboratorio,Sede Operativa
1269,37.3091151,13.5873334,92100,EN,Enna,Regalbuto,VIA GENOVA 3,CENTRO ANALISI DEL DOTT ANGELO VIGNERA & C SAS,Medicina di laboratorio,Sede Operativa
1270,37.305906,13.5926747,92100,EN,Enna,Leonforte,VIA ZANDONAI C.DA CERNIGLIERE SNC,CENTRO MEDICO RADIODIAGNOSTICO DI ASSENNATO ROSARIA & C SAS,Radiologia,Sede Operativa
1271,37.1024038,13.9389749,92027,EN,Enna,Piazza Armerina,VIA AMMIRAGLIO LA MARCA SN,CENTRO MEDITERRANEO LABORATORIO ANALISI CLINICHE DEL DOTT CARCIOTTO PIETRO & C SAS,Medicina di laboratorio,Sede Operativa
1272,37.3125654,13.584526,92100,EN,Enna,Catenanuova,VIA LIBERTA' 118,CENTRO SPECIALISTICO DI DIAGNOSTICA PER IMMAGINI CATENANUOVA SRL ,Radiologia,Sede Operativa
1273,37.3091151,13.5873334,92100,EN,Enna,Agira,VIA V. EMANUELE 54/A,CHECK UP LABORATORIO ANALISI CLINICHE DOTT V FRANZONE & C SAS,Medicina di laboratorio,Sede Operativa
1274,37.3167603,13.5801025,92100,EN,Enna,Piazza Armerina,VIA BENEDETTO CROCE 37,COOPERATIVA SOCIALE L'ALBA - COMUNITA VIVERE,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
1275,37.5104688,13.5239288,92020,EN,Enna,Enna,C.DA PANASIA S.N.,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1276,37.3125654,13.584526,92100,EN,Enna,Barrafranca,STRADA VICINALE POZZILLO,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1277,37.3167603,13.5801025,92100,EN,Enna,Nicosia,CONTRADA S.ANDREA SNC,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1278,37.3063895,13.6521862,92026,EN,Enna,Piazza Armerina,C.DA SCARANTE ,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1279,37.5029687,13.2666381,92016,EN,Enna,Piazza Armerina,C.DA S.MARCO ARENAZZO,CTA S. ANTONIO SRL ,Comunit Terapeutica Assistita,Sede Operativa
1280,37.3039818,13.5890385,92100,EN,Enna,Leonforte,C.SO UMBERTO I  227,DENTAL STUDIO SRL,Odontoiatria,Sede Operativa
1281,37.3130194,13.5693291,92100,EN,Enna,Nissoria,VIA DELL'ORTO 1,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
1282,37.4058226,13.5307774,92015,EN,Enna,Troina,VIA TOGLIATTI 20,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
1283,37.3280748,13.6625296,92026,EN,Enna,Enna,VIA MONTESALVO 83,I CORRIERI DELL'OASI ,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
1284,37.6072172,12.9747507,92013,EN,Enna,Barrafranca,VIA DANTE 26/28,LA DIAGNOSTICA DI FISCHETTI E TRICARICHI SRL,Radiologia,Sede Operativa
1285,37.5062085,13.0876607,92019,EN,Enna,Piazza Armerina,VIA CARCIONE 3/5/8,LA DIAGNOSTICA DI FISCHETTI E TRICARICHI SRL,Radiologia,Sede Operativa
1286,37.1053094,13.9371662,92027,EN,Enna,Nicosia,C.DA S. GIACOMO,LA PAGODA GESTITA DALL'ASSOCIAZIONE CESES SRL,Comunit Terapeutica Assistita,Sede Operativa
1287,37.3167603,13.5801025,92100,EN,Enna,Villarosa,PAPA GIOVANNI XXIII,LA RINASCITA SRL,Comunit Terapeutica Assistita,Sede Operativa
1288,,,,EN,Enna,Enna,VIA COLAJANNI N. 2,LABORATORIO ANALISI BIOCLINICHE CHECK UP DELLA DOTTSSA GENOVEFFA FORNAROTTO E C SAS,Medicina di laboratorio,Sede Operativa
1289,,,,EN,Enna,Leonforte,VIA CAMPO SPORTIVO 53,LABORATORIO ANALISI CHIMICO CLINICHE DOTTSSA PAOLO RUBINO,Medicina di laboratorio,Sede Operativa
1290,,,,EN,Enna,Centuripe,VIA MANARA 8,LABORATORIO ANALISI CLINICHE DOTT MANCUSO - ROMANELLO & C SNC,Medicina di laboratorio,Sede Operativa
1291,,,,EN,Enna,Agira,VIA BIBLIOTECA 12,LABORATORIO ANALISI DOTT FRANCESCO PRIVITERA & C SNC,Medicina di laboratorio,Sede Operativa
1292,,,,EN,Enna,Valguarnera Caropepe,VIA PADOVA 15,LABORATORIO ANALISI IL NUCLEO SAS DELLA DOTTSSA SIGNORE MARIANNA & C,Medicina di laboratorio,Sede Operativa
1293,,,,EN,Enna,Nicosia,VIA F. RANDAZZO 4,LABORATORIO ANALISI PRIVITERA NADIA & C SNC,Medicina di laboratorio,Sede Operativa
1294,,,,EN,Enna,Barrafranca,P.ZZA GIUDICE COSTA 3,PATOLOGIA CLINICA BIOS DELLA DOTTSSA FARACI ROSA & C SAS,Medicina di laboratorio,Sede Operativa
1295,,,,EN,Enna,Pietraperzia,C.SO ITALIA 20,POLIDIAGNOSTICAL CENTER DELLA DOTTSSA ARCIDIACONO CARMELA & C SAS,Medicina di laboratorio,Sede Operativa
1296,,,,EN,Enna,Agira,FALCONE 7,POLIDIAGNOSTICO AGIRA SRL,Radiologia Diagnostica,Sede Operativa
1297,,,,EN,Enna,Enna,VIA L. GRASSI 12/B,STUDIO RADIOLOGICO DEL DR PAOLO SAVOCA SRL,Radiologia,Sede Operativa
1298,,,,EN,Enna,Enna,VIA ALESSANDRO MANZONI 33,UNIONE ITALIANA DEI CIECHI E DEGLI IPOVEDENTI ONLUS,Oculistica,Sede Operativa
1299,,,,EN,Enna,Leonforte,C.DA BAFURDO SNC,VILLA MARIA DELLA SOCIETA SALUSTRA SRL,Residenza Sanitaria Assistita,Sede Operativa
1300,,,,CL,Caltanissetta,San Cataldo,VIA PRINCIPE LANZA SCALEA 3/5,CASA DI CURA REGINA PACIS ,Attivit ambulatoriale case di cura private,Sede Operativa
1301,,,,CL,Caltanissetta,Caltanissetta,VIA C. PISACANE SN,VILLA GIULIA,Comunit Terapeutica Assistita,Sede Operativa
1302,,,,CL,Caltanissetta,Gela,CONTRADA BORGO MANFRIA ,AIAS ONLUS - SEZ DI GELA - CENTRO DI RIABILITAZIONE ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1303,,,,CL,Caltanissetta,Caltanissetta,VIALE TRIESTE 131/P ,AMB ODONTOIATRICO DR CALOGERO PALERMO,Odontoiatria,Sede Operativa
1304,,,,CL,Caltanissetta,Gela,VIA GIAN MARIA VOLONTE' 1 ,AMBULATORIO CARDIOLOGICO DI LA COGNATA & C SAS,Cardiologia,Sede Operativa
1305,,,,CL,Caltanissetta,Gela,VIA DONIZETTI 14/16,AMBULATORIO DI CARDIOLOGIA DOTT NUNZIO TROVATO E C SAS,Cardiologia,Sede Operativa
1306,,,,CL,Caltanissetta,Niscemi,VIA SAMPERI 51,AMBULATORIO DI CARDIOLOGIA DOTT RAGUSA VINCENZO E C SNC,Cardiologia,Sede Operativa
1307,,,,CL,Caltanissetta,Mussomeli,VIA QUASIMODO S.N,AMBULATORIO DI CARDIOLOGIA DR SEBASTIANO ALDO ALAIMO,Cardiologia,Sede Operativa
1308,,,,CL,Caltanissetta,Gela,VIA EUROPA 113,AMBULATORIO DI RADIOLOGIA CASA DI CURA VILLA ROSALBA SRL,Radiologia,Sede Operativa
1309,,,,CL,Caltanissetta,Gela,VIA F. CRISPI 339 ,AMBULATORIO DI REUMATOLOGIA FORTUNATO FERRACANE,Reumatologia,Sede Operativa
1310,,,,CL,Caltanissetta,Gela,VIA BORROMINI 8,AMBULATORIO JOSEMA DI MIGLIORE JOSEPHINE SAS,Ostetricia e ginecologia,Sede Operativa
1311,,,,CL,Caltanissetta,Caltanissetta,VIA PALADINI 43,AMBULATORIO NISSENO EMODIALISI SRL,Dialisi,Sede Operativa
1312,,,,CL,Caltanissetta,Gela,VIA TAMIGI 24 ,AMBULATORIO ODONTOIATRICO A POSTEMA ,Odontoiatria,Sede Operativa
1313,,,,CL,Caltanissetta,Serradifalco,VIA CRUCILLA' 161,AMBULATORIO ODONTOIATRICO DOTTSSA M C BONA SRL,Odontoiatria,Sede Operativa
1314,,,,CL,Caltanissetta,Gela,VIA MANZONI 78,AMBULATORIO ODONTOIATRICO DR CARMELO SCICOLONE SRL,Odontoiatria,Sede Operativa
1315,,,,CL,Caltanissetta,Gela,VIA EVEREST 13,AMBULATORIO OSTETRICO-GINECOLOGICO DI RUSSOTTO BRUNO E C SAS,Ostetricia e ginecologia,Sede Operativa
1316,,,,CL,Caltanissetta,Caltanissetta,VIA PIETRO LEONE 9,ASSOCIAZIONE EUBIOS SOC COOP SOCIALE,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
1317,,,,CL,Caltanissetta,Gela,VIA CAIROLI 1 ,BIOMEDICA SRL,Medicina di laboratorio,Sede Operativa
1318,,,,CL,Caltanissetta,Mussomeli,VIA F. LAURANA SN,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1319,,,,CL,Caltanissetta,Gela,VIA PALAZZI 217,CAPOSOPRANO RESIDENCE ,Residenza Sanitaria Assistita,Sede Operativa
1320,,,,CL,Caltanissetta,San Cataldo,"VIA PRINCIPE LANZA SCALEA, 3/5",CASA DI CURA REGINA PACIS ,Casa di cura,Sede Operativa
1321,,,,CL,Caltanissetta,Gela,VIA MINERBIO 1/3,CASA DI CURA SANTA BARBARA HOSPITAL,Attivit ambulatoriale case di cura private,Sede Operativa
1322,,,,CL,Caltanissetta,Gela,"VIA MINERBIO, 1/3",CASA DI CURA SANTA BARBARA HOSPITAL,Casa di cura,Sede Operativa
1323,,,,CL,Caltanissetta,Caltanissetta,C/DA BAGNO,CASA FAMIGLIA ROSETTA ONLUS - LA GINESTRA,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
1324,,,,CL,Caltanissetta,Caltanissetta,CONTRADA CATUSI,CASA FAMIGLIA ROSETTA ONLUS VILLA ASCIONE,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
1325,,,,CL,Caltanissetta,Caltanissetta,C/DA TUCARBO,CASA FAMIGLIA ROSETTA ONLUS VILLA SERGIO,Casa Alloggio per Malati di Aids,Sede Operativa
1326,,,,CL,Caltanissetta,Mazzarino,VIA P. TOGLIATTI 3,CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE MONS C CANNAROZZO ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1327,,,,CL,Caltanissetta,Caltanissetta,CONTRADA BAGNO ,CASA FAMIGLIA ROSETTA ONLUS CENTRO DI RIABILITAZIONE VILLA SAN GIUSEPPE ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1328,,,,CL,Caltanissetta,Riesi,VIA CESARE TERRANOVA 13,CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE DON FELICE DIERNA ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1329,,,,CL,Caltanissetta,Mussomeli,PIAZZA S. MARIA DI GESU',CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE MONS SPINNATO,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1330,,,,CL,Caltanissetta,Caltanissetta,VIALE KENNEDY 37 ,CENTRO ANALISI CLINICHE DR VITALE SRL ,Medicina di laboratorio,Sede Operativa
1331,,,,CL,Caltanissetta,San Cataldo,CORSO VITTORIO EMANUELE 115/117,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1332,,,,CL,Caltanissetta,Serradifalco,VIA CAVALIERI DI VITTORIO VENETO 35,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1333,,,,CL,Caltanissetta,Marianopoli,CORSO VITTORIO EMANUELE 76,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
1334,,,,CL,Caltanissetta,Resuttano,VIA CIMITERO,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
1335,,,,CL,Caltanissetta,Campofranco,CONTRADA PESSAGRANDE,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
1336,,,,CL,Caltanissetta,San Cataldo,CORSO VITTORIO EMANUELE 115/117,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
1337,,,,CL,Caltanissetta,Gela,VIA CAIROLI 254,CENTRO BIOANALITICO SRL,Medicina di laboratorio,Sede Operativa
1338,,,,CL,Caltanissetta,Caltanissetta,VIA POGGIO S. ELIA 28,CENTRO DI FISIOTERAPIA ROCCA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1339,,,,CL,Caltanissetta,Riesi,VIA 1 MAGGIO 96,CENTRO DIAGNOSTICO CANNATA SAS CANNATA,Medicina di laboratorio,Sede Operativa
1340,,,,CL,Caltanissetta,Caltanissetta,VIALE STEFANO CANDURA 18,CENTRO DIAGNOSTICO P BENZA SRL ,Radiologia,Sede Operativa
1341,,,,CL,Caltanissetta,Serradifalco,VIA CRUCILLA'  ,CENTRO DIAGNOSTICO TERAPEUTICO RZR SRL ,Dialisi,Sede Operativa
1342,,,,CL,Caltanissetta,Caltanissetta,VIALE TRIESTE 131/H,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Sede Operativa
1343,,,,CL,Caltanissetta,Sommatino,VIA CAVOUR 92,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1344,,,,CL,Caltanissetta,Caltanissetta,VIA CARLO PISACANE 32,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1345,,,,CL,Caltanissetta,Mazzarino,VIA COMMENDA 42/44,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1346,,,,CL,Caltanissetta,Santa Caterina Villarmosa,VIA ROMA 41,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1347,,,,CL,Caltanissetta,Sommatino,VIA MATTEOTTI 48,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1348,,,,CL,Caltanissetta,Gela,VIA PALAZZI 84,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
1349,,,,CL,Caltanissetta,Gela,VIA PALAZZI 84,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1350,,,,CL,Caltanissetta,Gela,VIA SEN. G. DA MAGGIO 113,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1351,,,,CL,Caltanissetta,Riesi,VIALE EUROPA SN,CENTRO RADIOLOGICO SAS DI DOTTORE ETTORE CAPONCELLO & C,Radiologia,Sede Operativa
1352,,,,CL,Caltanissetta,Caltanissetta,VIA NUOVO PIANO REGOLATORE S.N.,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1353,,,,CL,Caltanissetta,Gela,VIA GEN. CASCINO 266,CTA ETHOS DELLA SOC S MARIA DI BETLEMME SRL,Comunit Terapeutica Assistita,Sede Operativa
1354,,,,CL,Caltanissetta,Gela,CORSO SALVATORE ALDISIO 264/268,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
1355,,,,CL,Caltanissetta,Gela,CORSO SALVATORE ALDISIO 264/268,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1356,,,,CL,Caltanissetta,Gela,VIA EUROPA 61/63,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1357,,,,CL,Caltanissetta,Butera,VIA MAZZINI 10,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
1358,,,,CL,Caltanissetta,Riesi,VIA PADOVA 55,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
1359,,,,CL,Caltanissetta,Gela,CORSO V. EMANUELE 291 ,DR G R GIORDANO,Oculistica,Sede Operativa
1360,,,,CL,Caltanissetta,Niscemi,"VIA BRANCIFORTE, 6",DR V CHIANTIA ,Otorinolaringoiatria,Sede Operativa
1361,,,,CL,Caltanissetta,Caltanissetta,VIA N. COLAJANNI 88 ,DSSA LUCIA SACCOMANDO,Odontoiatria,Sede Operativa
1362,,,,CL,Caltanissetta,Caltanissetta,VIALE SICILIA 53,DSSA VALENTINA GRAFFAGNINO,Odontoiatria,Sede Operativa
1363,,,,CL,Caltanissetta,San Cataldo,VIA BELVEDERE 2/C,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
1364,,,,CL,Caltanissetta,Caltanissetta,VIALE SICILIA 158,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1365,,,,CL,Caltanissetta,San Cataldo,VIA BELVEDERE 2/C,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1366,,,,CL,Caltanissetta,Campofranco,CONTRADA PEZZAGRANDE 26,ITINERA MEDICA SRL ,Odontoiatria,Sede Operativa
1367,,,,CL,Caltanissetta,Gela,VIA GEN. CASCINO 268,KAIROS GESTITA DALLA SOC PAROLE E VITA SRL ,Comunit Terapeutica Assistita,Sede Operativa
1368,,,,CL,Caltanissetta,Milena,VIALE DELLA VITTORIA S.N.,LABORATORIO ANALISI CLINICHE D & P SNC,Medicina di laboratorio,Sede Operativa
1369,,,,CL,Caltanissetta,Delia,VIA ALPI 74 /A,LABORATORIO ANALISI CLINICHE DR MICHELE PIOMBINO SAS,Medicina di laboratorio,Sede Operativa
