COMUNE,LATITUDINE,LONGITUDINE,CAP,Indirizzo,Denominazione struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Tipo struttura,Denominazione struttura di ricovero,Mesi di funzionamento,Presenza Apparecchiature,Giorni settimanali di apertura,Ore settimanali di apertura,Partita IVA,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax
0,0.0,0.0,90032,VIA Decano di Vincenti 1-3,AMBULATORIO ODONTOIATRICO DOTT. ANTONIO LO VOI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,8,4000710824.0,antoniolovoi@pec.aio.it,,91,8351717,,
Palermo,38.0780059,13.2838763,90046,via Venero 109,DR. VALERIO SALVATORE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,30,4376430825.0,salvatore.valerio@pec.andi.it-totival@hotmail.com,,91,6404471,91.0,6404471.0
Palermo,38.1492623,13.3271533,90146,via Belgio 55,STUDIO ASSOCIATO DI ODONTOIATRIA DOTT.RI G. ABATE E F.EMANUELE SNC,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,4,24,5616080825.0,studiodiodontoiatria@pec.it,,91,2523659,,
Palermo,38.0506277,13.1213679,90047,VIA PASCAL; 3,CENTRO ODONT.DR GIACOMO RAPPA & C.SAS,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,3,20,4919730822.0,giacomo.rappa@pec.andi.it-ODONTOIATRARAPPA@ALICE.I,,91,5072544,,
Palermo,38.1006503,13.3389026,90129,Piazza Turba 76,DR. CARUSO MATTEO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,9,5255970823.0,matteo.caruso-medicoodontoiatra@postecert.it,,91,489451,,
Palermo,38.1204004,13.3453163,90138,via Antonio Veneziano 120,DR. RICCIARDI FILIPPO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,4,16,3291310823.0,filippo.ricciardi@pec.andi.it-filipporicciardi@vir,,91,218770,91.0,218770.0
Palermo,38.0806929,13.517508,90011,VIA PAPA GIOVANNI XXIII 9,AMBULATORIO ODONTOIATRICO DOTT.SSA SCARDINA ROSALBA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,2,6,3176230823.0,scardina.rosalba@pec.andi.it-drosalbascardina@gmai,,91,963225,91.0,963225.0
Palermo,38.1172024,13.346473,90138,via Villa Caputo 4,DR. LI MULI MARCELLO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,6,6571770822.0,marcellolimuli@pec.andi.it,,330,831845,,
Palermo,38.122826,13.3552719,90141,VIA VILLAREALE 54,CASA DI CURE CANDELA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,CASA DI CURA CANDELA SPA,12,S,2,8,118410828.0,amministrazione@pec.clinicacandela.it,www.clinicacandela.it,91,587122,91.0,589544.0
Palermo,38.122826,13.3552719,90141,VIA VILLAREALE 54,CASA DI CURE CANDELA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,CASA DI CURA CANDELA SPA,12,S,5,30,118410828.0,amministrazione@pec.clinicacandela.it,www.clinicacandela.it,91,587122,91.0,589544.0
Messina,38.1692879,15.540974799334055,90131,Largo Garufi 8,AMBULATORIO DI OSTETRICIA E gINECOLOGIA DOTT.SSA bALDACCHINO MARIA PINA s.a.s.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,30,6252040826.0,baldacchinomariapina@pec.it,,91,6681298,,
Palermo,38.044018,13.1167768,90047,VIA ZANGARA 1,CLINICA DENTALE del Dott. ERASMO ENIA & C.s.a.s.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,27,5708780829.0,clinicadentaleenia@pec.it,,91,8903861,,
0,0.0,0.0,90139,Via Wagnere 9,AMBULATORIO ODONTOIATRICO MEDICI S.R.L.S.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,4,23,6551250829.0,mdcdm62@gmail.com,,91,6252364,,
0,0.0,0.0,90040,via Stefano Motta 45,STUDIO DENTISTICO DEL DOTT. ANGELO FRENNA & C.S.A.S.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,50,2282380845.0,afrenna@alice.it,,91,8672019,91.0,8672019.0
Palermo,38.1768652,13.2309265,90040,VIA ALCIDE DE GASPERI; 41,CENTRO ODONTOIATRICO JUST SMILE S.A.S. DEL DOTT. TINERVIA GIUSEPPE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,14,6442280829.0,giuseppetinervia@libero.it,,91,7861374,,
Palermo,38.0492133,13.23435,90046,via Provinciale 46,STUDIO DENTISTICO MONREALDENTAL S.R.L.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,32,6621480828.0,monrealdental@gmail.com,www.monrealedental.it,91,6410407,91.0,6410407.0
Palermo,38.1182033,13.3439469,90138,Corso Finocchiaro Aprile 15,AMBULATORIO ODONTOIATRICO CAPUTO VERONICA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,25,6634930827.0,CAPUTO.VERONICA@PEC.IT,,91,581813,91.0,581813.0
Palermo,37.808441,14.0937885,90027,Via Libertà 7,AMBULATORIO ODONTOIATRICO DOTT.SSA NUTRICATO MARIA GRAZIA E C SAS,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,3,18,6602500826.0,dr.nutricato@gmail.com,,92,680177,921.0,680177.0
Palermo,38.0856935,13.437435,90123,VIA PADRE GIUSEPPE PUGLISI 30,DENTALCARE DI GARGANO SRL,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,3,15,6610950823.0,studioodontoiatricogargano@hotmali.it,,91,473253,91.0,473253.0
Palermo,38.1042473,13.3328641,90129,Corso Calatafimi 631,CENTRO ODONTOIATRICO DOTT. V.ZO TAMBURELLO & C. s.n.c.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,25,6599080824.0,centroodontoiatricotamburello@pec.it,,91,599088,,
0,44.6444396,10.938045,90144,via Puccini 70,BIODENT SRL,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,15,6620280823.0,ambulatoriobiodent@lpec.it,,91,7867693,,
Palermo,38.1532334,13.3347785,90146,via Resuttana 352/B,AMBULATORIO ORL DEL DOTT. GIUSEPPE BORSELLINO SAS,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,28,6621730826.0,ambulatorioborsellino@pec.it,,91,584400,,
Palermo,38.175073,13.2377963,90040,via Alberto Sordi 7,GRUPPO AIMA S.C.A.RL.,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,36,6632740822.0,gruppoaimascarl@gmail.com,,91,8672398,91.0,8672399.0
Palermo,38.1389073,13.3512525,90143,via Trentacoste 55,AMI.CA DENTAL s.r.l. AMBULATORIO ODONTOIATRICO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,15,6619310821.0,amicadentalsrl@pec.it,,91,6264703,91.0,307144.0
Palermo,38.1272761,13.3464926,90145,via Ragusa 1,STUDIO MEDICO DIAGNOSTICO OTORINOLARINGOIATRICO S.A.S di ZANCLA CANDIDO MARIO e C.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,20,6675600825.0,zanclaotorino@postecert.it,,91,345058,91.0,345058.0
0,0.0,0.0,90141,Via Delle Croci 2B/C/E/F,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,6,40,2517620825.0,studioradioruffino@libero.it,,91,580970,,
0,0.0,0.0,90141,Via Delle Croci 2B/C/E/F,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,6,40,2517620825.0,studioradioruffino@libero.it,,91,580970,,
0,0.0,0.0,90141,Via Delle Croci 2B/C/E/F,STUDIO RADIOLOGICO DR SALVATORE GARGANO SRL,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,40,2517620825.0,studioradioruffino@libero.it,,91,580970,,
0,43.4976199,13.5643906,90039,VIA CAMERANO,POLIAMBULATORIO - BISACQUINO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,36,5841760829.0,d40.direzione@asppalermo.org,,91,8351570,91.0,8451570.0
0,0.0,0.0,90044,VIAC.DA PONTICELLI,POLIAMBULATORIO - CARINI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,45,5841760829.0,,,91,7036050,91.0,7036145.0
0,0.0,0.0,90044,VIAC.DA PONTICELLI,POLIAMBULATORIO - CARINI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,4,45,5841760829.0,,,91,7036050,91.0,7036145.0
0,45.5653864,11.3650488,90013,SALITA S. ANTONIO,POLIAMBULATORIO - CASTELBUONO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,38,5841760829.0,,,921,672796,,
0,0.0,0.0,90015,C.DA PIETRAPOLLASTRA,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,FOND. IST. S. RAFFAELE - GIGLIO,12,S,5,50,5205490823.0,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,921,920652,921.0,920513.0
0,0.0,0.0,90015,C.DA PIETRAPOLLASTRA,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,FOND. IST. S. RAFFAELE - GIGLIO,12,S,6,60,5205490823.0,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,921,920652,921.0,920513.0
0,0.0,0.0,90015,C.DA PIETRAPOLLASTRA,FONDAZIONE ISTITUTO G. GIGLIO CEFALU',S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,FOND. IST. S. RAFFAELE - GIGLIO,12,S,6,19,5205490823.0,direzione.generale@hsrgiglio.it,WWW.HSRGIGLIO.IT,921,920652,921.0,920513.0
0,0.0,0.0,90015,C.DA PIETRA POLLASTRA,POLIAMB. CEFALU',S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,38,5841760829.0,,,921,920204,921.0,920241.0
0,0.0,0.0,90016,V. A. AMODEO,POLIAMBULATORIO - COLLESANO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,1,2,5841760829.0,,,921,661301,,
0,0.0,0.0,90034,VIA DON G. COLLETTO; 16,AMBULAT. OSP. DEI BIANCHI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. DEI BIANCHI CORLEONE,12,S,6,36,4328340825.0,dirsancorleone@asppalermo.org,,91,8450100,91.0,8450112.0
0,0.0,0.0,90034,VIA DON G. COLLETTO; 16,AMBULAT. OSP. DEI BIANCHI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. DEI BIANCHI CORLEONE,12,S,6,36,4328340825.0,dirsancorleone@asppalermo.org,,91,8450100,91.0,8450112.0
0,0.0,0.0,90034,VIA DON G. COLLETTO; 16,AMBULAT. OSP. DEI BIANCHI,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. DEI BIANCHI CORLEONE,12,S,6,72,4328340825.0,dirsancorleone@asppalermo.org,,91,8450100,91.0,8450112.0
0,0.0,0.0,90010,P.ZZA MONUMENTO 1,POLIAMBULATORIO - GRATTERI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,1,2,5841760829.0,,,921,429488,,
Palermo,37.9058344,13.8138858,90010,VIA ROMA,POLIAMBULATORIO - ISNELLO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,1,2,5841760829.0,,,921,662364,,
0,0.0,0.0,92010,C.DA GRECALE,POLIAMBULATORIO - LAMPEDUSA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,60,5841670829.0,asp6lampedusa@asppalermo.org,,91,7037903,922.0,971761.0
0,0.0,0.0,92010,C.DA GRECALE,POLIAMBULATORIO - LAMPEDUSA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,50,5841670829.0,asp6lampedusa@asppalermo.org,,91,7037903,922.0,971761.0
0,0.0,0.0,90036,VIA G. MEDICI N.31,POLIAMBULATORIO - MISILMERI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,37,5841760829.0,poliambulatoriod36@asppalermo.org,,91,8710243,91.0,8710249.0
0,0.0,0.0,90127,VIA M. MARINE; 197,OSPEDALE BUCCHERI LA FERLA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSP. BUCCHERI LA FERLA FATEBENEFRATELLI,12,S,5,25,894591007.0,scaletta.gino@fbfpa.it - piscopo.giulia@fbfpa.it,www.ospedalebuccherilaferla.it,91,479111,91.0,479385.0
0,0.0,0.0,90127,VIA M. MARINE; 197,OSPEDALE BUCCHERI LA FERLA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSP. BUCCHERI LA FERLA FATEBENEFRATELLI,12,S,5,25,894591007.0,scaletta.gino@fbfpa.it - piscopo.giulia@fbfpa.it,www.ospedalebuccherilaferla.it,91,479111,91.0,479385.0
0,0.0,0.0,90127,VIA M. MARINE; 197,OSPEDALE BUCCHERI LA FERLA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSP. BUCCHERI LA FERLA FATEBENEFRATELLI,12,S,5,25,894591007.0,scaletta.gino@fbfpa.it - piscopo.giulia@fbfpa.it,www.ospedalebuccherilaferla.it,91,479111,91.0,479385.0
0,0.0,0.0,90139,VIA TURRISI COLONNA;43,POLIAMBULATORIO PA - CENTRO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,50,5841760829.0,poliambulatorio.centro@asppalermo.org,,91,7032125,91.0,7032447.0
0,0.0,0.0,90139,VIA TURRISI COLONNA;43,POLIAMBULATORIO PA - CENTRO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,50,5841760829.0,poliambulatorio.centro@asppalermo.org,,91,7032125,91.0,7032447.0
Palermo,38.1817109,13.315464,90146,via Tazio Nuvolari,POLIAMBULATORIO PA - ZEN,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,64,5841760829.0,polizen@asppalermo.org,polizen.pec@asppa.it,91,7036722,91.0,7036725.0
Palermo,38.0636782,13.2740436,90047,VIA CIRCONVALLAZIONE,P.0. CIVICO PARTINICO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. CIVICO PARTINICO,12,S,5,60,5841760829.0,segretaria.partinico@asppalermo.org,,91,8911300,91.0,8911165.0
Palermo,38.0636782,13.2740436,90047,VIA CIRCONVALLAZIONE,P.0. CIVICO PARTINICO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. CIVICO PARTINICO,12,S,5,30,5841760829.0,segretaria.partinico@asppalermo.org,,91,8911300,91.0,8911165.0
Palermo,38.0636782,13.2740436,90047,VIA CIRCONVALLAZIONE,P.0. CIVICO PARTINICO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. CIVICO PARTINICO,12,S,5,20,5841760829.0,segretaria.partinico@asppalermo.org,,91,8911300,91.0,8911165.0
0,0.0,0.0,90047,L.GO CASA SANTA,POLIAMBULATORIO - PARTINICO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,48,5841760829.0,uoconvenzionati.d41partinico@asppa.org,,91,8911178,,
0,0.0,0.0,90027,C.DA S. ELIA,AMBULATORIO P.O. MADONNA DELL'ALTO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. MADONNA DELL'ALTO - PETR. SOTTANA,12,S,7,168,5841760829.0,dirsanpetralia@aspppalermo.org,,91,682111,91.0,682044.0
0,0.0,0.0,90027,C.DA S. ELIA,AMBULATORIO P.O. MADONNA DELL'ALTO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. MADONNA DELL'ALTO - PETR. SOTTANA,12,S,6,72,5841760829.0,dirsanpetralia@aspppalermo.org,,91,682111,91.0,682044.0
0,0.0,0.0,90027,C.DA S. ELIA,AMBULATORIO P.O. MADONNA DELL'ALTO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. MADONNA DELL'ALTO - PETR. SOTTANA,12,S,6,72,5841760829.0,dirsanpetralia@aspppalermo.org,,91,682111,91.0,682044.0
0,0.0,0.0,90018,VIA S. CIMINO,AMBULATORIO P.O. S. CIMINO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. S. CIMINO TERMINI IMERESE,12,S,7,38,5841760829.0,dirsantermini@asppalermo.org,,91,8151111,91.0,8151228.0
0,0.0,0.0,90018,VIA S. CIMINO,AMBULATORIO P.O. S. CIMINO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. S. CIMINO TERMINI IMERESE,12,S,5,23,5841760829.0,dirsantermini@asppalermo.org,,91,8151111,91.0,8151228.0
0,0.0,0.0,90018,VIA S. CIMINO,AMBULATORIO P.O. S. CIMINO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. S. CIMINO TERMINI IMERESE,12,S,6,34,5841760829.0,dirsantermini@asppalermo.org,,91,8151111,91.0,8151228.0
Palermo,37.9831202,13.6953802,90018,VIA OSPEDALE CIVICO; 10,POLIAMBULATORIO - TERMINI I.,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,38,5841760829.0,distrettosanitario3@ausl6palermo.org,,91,8153200,91.0,8142578.0
Palermo,38.1538549,13.0830073,90049,VIA POZZO VALLONE N.2,POLIAMBULATORIO - TERRASINI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,9,5841760829.0,,,91,8682855,,
0,0.0,0.0,90040,VIA DEI PINI 7,POLIAMBULATORIO - CAPACI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,1,2,5841760829.0,,,91,8671561,,
Palermo,38.091844550000005,13.31266599202091,90132,C.SO CALATAFIMI; 1002,P. O. INGRASSIA - AMBULATORIO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. G. F. INGRASSIA,12,S,6,40,5841760829.0,dsingrassia@asppalermo.org-dsingrassia@gimail.com,,91,7033731,91.0,7033766.0
Palermo,38.091844550000005,13.31266599202091,90132,C.SO CALATAFIMI; 1002,P. O. INGRASSIA - AMBULATORIO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. G. F. INGRASSIA,12,S,6,43,5841760829.0,dsingrassia@asppalermo.org-dsingrassia@gimail.com,,91,7033731,91.0,7033766.0
Palermo,38.091844550000005,13.31266599202091,90132,C.SO CALATAFIMI; 1002,P. O. INGRASSIA - AMBULATORIO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. G. F. INGRASSIA,12,S,6,32,5841760829.0,dsingrassia@asppalermo.org-dsingrassia@gimail.com,,91,7033731,91.0,7033766.0
0,0.0,0.0,8202,C.da Pietrapollastra,SERVIZIO DI IMMUNOEMATOLOGIA A.S.P. PALERMO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,FOND. IST. S. RAFFAELE - GIGLIO,12,S,6,36,5841760829.0,medicinatrasfusionale@asppalermo.org,,921,920532,921.0,920420.0
0,0.0,0.0,8202,C.da Pietrapollastra,SERVIZIO DI IMMUNOEMATOLOGIA A.S.P. PALERMO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,FOND. IST. S. RAFFAELE - GIGLIO,12,S,6,72,5841760829.0,medicinatrasfusionale@asppalermo.org,,921,920532,921.0,920420.0
0,0.0,0.0,90100,LARGO GRAN GUARDIA,POLIAMB. USTICA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,6,48,,poliambulatorioustica@asppalermo.org,,91,8449333,91.0,8449369.0
Palermo,38.1088254,13.3402072,90129,via Pindemonte 88,CRRDSA - UNITA' DI VALUTAZIONE ALZHEIMER,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,32,4328340825.0,centroalzheimer@asppalermo.org,,91,7033327,91.0,7033330.0
Palermo,38.1069397,13.332091,90129,VIA Gaetano LA LOGGIA n 5,P.T.A. BIONDO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,60,5841760829.0,ptabiondo@asppalermo.org,,91,7033243,91.0,7033237.0
Palermo,38.1069397,13.332091,90129,VIA Gaetano LA LOGGIA n 5,P.T.A. BIONDO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,60,5841760829.0,ptabiondo@asppalermo.org,,91,7033243,91.0,7033237.0
0,0.0,0.0,90142,VIA PAPA SERGIO I° c/o Enrico Albanese,P.T.A. E. ALBANESE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,60,5841760829.0,ptaalbanese@asppalermo.org- asaiptaalbanese@asppal,,91,7036616,91.0,7036869.0
0,0.0,0.0,90142,VIA PAPA SERGIO I° c/o Enrico Albanese,P.T.A. E. ALBANESE,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,60,5841760829.0,ptaalbanese@asppalermo.org- asaiptaalbanese@asppal,,91,7036616,91.0,7036869.0
0,0.0,0.0,90142,VIA PAPA SERGIO I° c/o Enrico Albanese,P.T.A. E. ALBANESE,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,50,5841760829.0,ptaalbanese@asppalermo.org- asaiptaalbanese@asppal,,91,7036616,91.0,7036869.0
0,0.0,0.0,90124,VIA VILLA GRAZIA; 46,P.T.A. GUADAGNA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,39,5841760829.0,ptaguadagna@asppalermo.org,,91,7037213,91.0,7037241.0
0,0.0,0.0,90124,VIA VILLA GRAZIA; 46,P.T.A. GUADAGNA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,54,5841760829.0,ptaguadagna@asppalermo.org,,91,7037213,91.0,7037241.0
Palermo,38.1265498,13.295473248316615,90135,VIA CASTELLANA; 145,AMBULATORIO VILLA DELLE GINESTRE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. VILLA DELLE GINESTRE,12,S,5,17,5841760829.0,villadelleginestre@asppalermo.org,www.asppalermo.org,91,6743111,91.0,6743140.0
Palermo,38.1265498,13.295473248316615,90135,VIA CASTELLANA; 145,AMBULATORIO VILLA DELLE GINESTRE,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. VILLA DELLE GINESTRE,12,S,6,36,5841760829.0,villadelleginestre@asppalermo.org,www.asppalermo.org,91,6743111,91.0,6743140.0
Palermo,38.1236971,13.3031723,90135,VIA Luigi Sarullo; N.19,PTA CASA DEL SOLE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,38,5841760829.0,rosatinnirello@asppalermo.org,www.asppalermo.org,91,7035322,91.0,7035307.0
Palermo,38.1236971,13.3031723,90135,VIA Luigi Sarullo; N.19,PTA CASA DEL SOLE,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,4,28,5841760829.0,rosatinnirello@asppalermo.org,www.asppalermo.org,91,7035322,91.0,7035307.0
0,0.0,0.0,90027,C.DA S. ELIA,PTA PETRALIA SOTTANA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,38,5841760829.0,distretto35@asppalermo.org,,921,682229,,
0,0.0,0.0,90027,C.DA S. ELIA,PTA PETRALIA SOTTANA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,2,10,5841760829.0,distretto35@asppalermo.org,,921,682229,,
Palermo,37.7432956,13.6052902,90025,via Francesco Cali,PTA PALAZZO ADRIANO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,46,5841760829.0,distretto38@asppalermo.org,,91,7037796,91.0,8252002.0
Palermo,37.7432956,13.6052902,90025,via Francesco Cali,PTA PALAZZO ADRIANO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,36,5841760829.0,distretto38@asppalermo.org,,91,7037796,91.0,8252002.0
Palermo,37.7432956,13.6052902,90025,via Francesco Cali,PTA PALAZZO ADRIANO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,36,5841760829.0,distretto38@asppalermo.org,,91,7037796,91.0,8252002.0
Palermo,37.8171516,13.2979579,90034,via Don Colletto,PTA CORLEONE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,40,5841760829.0,d40specialisticaambulatoriale@asppalermo.org,,91,8450663,91.0,8450620.0
Messina,38.1743377,15.5226693,90011,VIA MATTARELLA; 82,PTA BAGHERIA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,6,44,5841760829.0,poliambulatoriod39@asppalermo.org,,91,7036567,91.0,7036330.0
Messina,38.1743377,15.5226693,90011,VIA MATTARELLA; 82,PTA BAGHERIA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,37,5841760829.0,poliambulatoriod39@asppalermo.org,,91,7036567,91.0,7036330.0
0,40.6651713,16.60919088253937,90044,Piazza San Francesco (ex ospedale),CENTRO DIURNO ALZHEIMER - CARINI,S09,ASSISTENZA AGLI ANZIANI,STRUTTURA SEMIRESIDENZIALE,,12,N,0,0,5841760829.0,,,91,7033327,,
Palermo,37.9338302,13.6652968,90012,via San Tommaso 9,CENTRO DIURNO ALZHEIMER - CACCAMO,S09,ASSISTENZA AGLI ANZIANI,STRUTTURA SEMIRESIDENZIALE,,12,N,0,0,5841760829.0,,,91,8121832,,
0,0.0,0.0,90142,VIA PAPA SERGIO n°3 c/o Pta Enrico Albanese,CENTRO DIURNO ALZHEIMER C/O PTA ALBANEDSE,S09,ASSISTENZA AGLI ANZIANI,STRUTTURA SEMIRESIDENZIALE,,12,N,0,0,5841760829.0,,,91,7036659,,
Agrigento,37.3051147,13.5920312,90030,VIA FRANCESCO CRISPI; 99,CENTRO DIURNO ALZHEIMER - PALAZZO ADRIANO,S09,ASSISTENZA AGLI ANZIANI,STRUTTURA SEMIRESIDENZIALE,,12,N,0,0,5841760829.0,,,91,8348964,,
