CAP,Latitudine,Longitudine,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
0,0.0,0.0,ME,Messina,Sant'Agata di Militello,via Baldisseri 14,STUDIO DIAGNOSTICO S STEFANO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
98079,37.9824328,14.2368926,ME,Messina,Tusa,VIA GARIBALDI N 59,STUDIO DIAGNOSTICO S STEFANO SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
98121,38.201365,15.5577513,ME,Messina,Messina,VIA GARIBALDI 377,STUDIO DIAGNOSTICO SAN MARTINO SAS DI CICCOLO MARIO E C,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VILLAGGIO SANTA LUCIA SOPRA CONTESSE PAL 40 N,STUDIO DIAGNOSTICO SANTA LUCIA ANALISI CLINICHE DELLA DOTTSSA COZZO VIVIANA E C SNC,Medicina di laboratorio,Sede Operativa
98076,38.0674524,14.6271228,ME,Messina,Sant'Agata di Militello,"VIA RAGUSA, 35",STUDIO DIAGNOSTICO TERAPEUTICO RADIOLOGICO S AGATA SRL,Radiologia,Sede Operativa
98042,38.2010143,15.3164305,ME,Messina,Pace del Mela,VIA LIBERTA' 113,STUDIO ESCULAPIO SRL,Radiologia,Sede Operativa
0,0.0,0.0,ME,Messina,Terme Vigliatore,VIA STATALE 253,STUDIO ESCULAPIO SRL ,Radiologia,Sede Operativa
0,0.0,0.0,ME,Messina,Barcellona Pozzo di Gotto,VIA BARCELLONA CASTROREALE 82 - C/DA NASARI,STUDIO IANNELLI GUGLIELMO SRL ,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VIA CESAR BATTISTI IS. 131 265,STUDIO LA ROSA C SNC,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,ME,Messina,Milazzo,VIA G. RIZZO 75,STUDIO LO DUCA SRL,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
98051,38.1415313,15.2160443,ME,Messina,Barcellona Pozzo di Gotto,VIA UMBERTO I 100,STUDIO MEDICO DI DIAGNOSTICA PER IMMAGINI SAS DOTT ANTONIO BARCA DI SCIACCA ELVIRA ,Radiologia,Sede Operativa
0,0.0,0.0,ME,Messina,Milazzo,VIA MONZA IS. 34 B N. 9,STUDIO MEDICO GUSSIO SRL,Otorinolaringoiatria,Sede Operativa
98122,38.1893463,15.5516688,ME,Messina,Messina,VIA TOMMASO CANNIZZARO 216,STUDIO MEDICO TANZARIELLO DEL DR VINCENZO NICOLA TANZANIELLO & C SAS,Otorinolaringoiatria,Sede Operativa
98043,38.171265,15.4155033,ME,Messina,Messina,"VIA NATOLI, 20",STUDIO OCULISTICO FARO DEL DOTT FARO FRANCESCO & C,Oculistica,Sede Operativa
98121,38.1979342,15.5559754,ME,Messina,Messina,VIA ANDREA AVELLINO 1,STUDIO ODONTOIATRICO DEL DOTT GABRIELE RIZZO,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Caronia,VIA BENEDETTO BRINN 133,STUDIO ODONTOIATRICO DEL DOTT GABRIELE RIZZO,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Barcellona Pozzo di Gotto,VIALE TRIESTE 18/20/22,STUDIO ODONTOIATRICO DEL DOTT LORENZO ISGRO',Odontoiatria,Sede Operativa
98063,38.1742618,14.895247,ME,Messina,Gioiosa Marea,VIA GIUSEPPE NATOLI GATTO 120,STUDIO ODONTOIATRICO DOTT SALVATORE MIRAGLIOTTA,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,San Teodoro,VIA LUCE 22,STUDIO ODONTOIATRICO DOTT SIRNA MARIO ANTONIO,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VIA S. MARIA DELL'ARCO IS. 448,STUDIO ODONTOIATRICO DOTTSSA CECCONI GIUSJ,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VIA G. SAVONAROLA 15,STUDIO ODONTOIATRICO DSSA SIRACUSA ANNA,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VIA 37 M PAL. 8 INT. 6 FONDO FUCILE,STUDIO ODONTOIATRICO GALLETTA DI DARIO GALLETTA & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Messina,VIA DEI MILLE IS. 78 N. 275,STUDIO ODONTOIATRICO LO GIUDICE DI G LO GIUDICE E C SAS,Odontoiatria,Sede Operativa
98051,38.1466982,15.2145085,ME,Messina,Barcellona Pozzo di Gotto,VIA OPERAI 98,STUDIO ODONTOIATRICO MATERIA DI MATERIA ENRICA & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Milazzo,VIA GENERALE DEL BONO 15,STUDIO ODONTOIATRICO MENTO ELENA,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Gioiosa Marea,VIA MANGANO 3/B,STUDIO ODONTOIATRICO MIRAGLIOTTA DI MIRAGLIOTTA A & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Castell'Umberto,CONTRADA SFARANDA CENTRO,STUDIO ODONTOIATRICO MIRIAM CONTI NIBALI,Odontoiatria,Sede Operativa
98028,37.9504371,15.372337,ME,Messina,Santa Teresa di Riva,VIA REGINA MARGHERITA 545/A,STUDIO ODONTOIATRICO SAS DI CRUPI ANTONINO & C,Odontoiatria,Sede Operativa
98066,38.1387621,14.9673387,ME,Messina,Patti,VIA S. ANTONINO 4,STUDIO PATOLOGIA CLINICA DOTT M A MANFRE',Medicina di laboratorio,Sede Operativa
98049,38.2357975,15.4314784,ME,Messina,Villafranca Tirrena,VIA NAZIONALE 152,STUDIO RADIOLOGICO DEL TIRRENO SAS DI MERLINO ANTONIO,Poliambulatorio (Radiologia e Fisiokinesiterapia),Sede Operativa
98123,38.1840635,15.5510799,ME,Messina,Messina,VIA GHIBELLINA 46,STUDIO RADIOLOGICO PANDOLFO SRL,Radiologia,Sede Operativa
98066,38.155212,14.9652733,ME,Messina,Patti,VIA SCALETTA 5/A,STUDIO REM DI GARITO ALESSANDRO SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
98066,38.1438065,14.9656159,ME,Messina,Patti,VIA ORTI 22,STUDIO REM DI GARITO ALESSANDRO SAS ,Radiologia,Sede Operativa
18611,-22.8688872,-48.4355023,ME,Messina,,"Via Roma, n. 25",TERME DEI GERMANI MARINO FU GIUSEPPE SNC,Terme,Sede Operativa
0,0.0,0.0,ME,Messina,Sant'Agata di Militello,VIA RESPIGHI 4,TIRRENIA SRL,Dialisi,Sede Operativa
98051,38.1546234,15.2322896,ME,Messina,Barcellona Pozzo di Gotto,VIA KENNEDY 66,TORRE GAETANO,Odontoiatria,Sede Operativa
0,0.0,0.0,ME,Messina,Galati Mamertino,VIA NAZIONALE 50 ,VILLA ANGELA - GESTIONE MEDEA SRL,Residenza Sanitaria Assistita,Sede Operativa
98070,38.0712449,14.701324,ME,Messina,San Marco D'Alunzio,VIA CAPPUCCINI,VILLA PACIS SAN FRANCESCO SRL,Residenza Sanitaria Assistita,Sede Operativa
0,0.0,0.0,EN,Enna,Catenanuova,VIA VITTORIO EMANUELE N. 78,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
94100,37.5641149,14.2725413,EN,Enna,Enna,VIA MESSINA SN,AIAS ONLUS - SEZIONE DI ENNA,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
94100,37.5675354,14.2679622,EN,Enna,Enna,VIA DELLE SCIENZE 25,ALERCI DOTT ALDO & C STUDIO RADIOLOGICO SRL,Radiologia,Sede Operativa
94012,37.381021,14.1963849,EN,Enna,Barrafranca,VIA FERRARA 28,AMBULATORIO DERMATOLOGICO DEL DOTT MESSINA VINCENZO & C SAS,Dermatologia,Sede Operativa
94010,37.7100727,14.5353042,EN,Enna,Enna,VIA ROMA 289,AMBULATORIO DI ODONTOSTOMATOLOGIA BUTERA CALOGERO & C SAS,Odontoiatria,Sede Operativa
94013,37.6424357,14.3999681,EN,Enna,Leonforte,C.SO UMBERTO 313,AMBULATORIO ODONTOIATRICO - CENTRO MEDICO ODONTOIATRICO DI SANTO LANERI & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,EN,Enna,Troina,VIA V. VENETO 53,ANALISI CLINICHE SAS DI SANTONOCITO MARCELLA,Medicina di laboratorio,Sede Operativa
94013,37.6424357,14.3999681,EN,Enna,Leonforte,C.SO UMBERTO 294/A,BIOLAB LABORATORIO ANALISI CLINICHE DEL DOTT LI VOLSI GIACOMO & C SAS,Medicina di laboratorio,Sede Operativa
94017,37.6519641,14.6414732,EN,Enna,Regalbuto,VIA GENOVA 3,CENTRO ANALISI DEL DOTT ANGELO VIGNERA & C SAS,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,EN,Enna,Leonforte,VIA ZANDONAI CONTRADA CERNIGLIERE SNC,CENTRO MEDICO RADIODIAGNOSTICO DI ASSENNATO ROSARIA & C SAS,Radiologia,Sede Operativa
94015,37.3887151,14.3680102,EN,Enna,Piazza Armerina,VIA AMMIRAGLIO LA MARCA SN,CENTRO MEDITERRANEO LABORATORIO ANALISI CLINICHE DEL DOTT CARCIOTTO PIETRO & C SAS,Medicina di laboratorio,Sede Operativa
94010,37.5712998,14.6909457,EN,Enna,Catenanuova,VIA LIBERTA' 118,CENTRO SPECIALISTICO DI DIAGNOSTICA PER IMMAGINI CATENANUOVA SRL ,Radiologia,Sede Operativa
0,0.0,0.0,EN,Enna,Agira,VIA V. EMANUELE 54/A,CHECK UP LABORATORIO ANALISI CLINICHE DOTT V FRANZONE & C SAS,Medicina di laboratorio,Sede Operativa
94015,37.379845,14.3724234,EN,Enna,Piazza Armerina,VIA BENEDETTO CROCE 37,COOPERATIVA SOCIALE L'ALBA - COMUNITA VIVERE,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
0,0.0,0.0,EN,Enna,Enna,CONTRADA PANASIA S.N.,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,EN,Enna,Barrafranca,STRADA VICINALE POZZILLO,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,EN,Enna,Nicosia,CONTRADA S.ANDREA SNC,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,EN,Enna,Piazza Armerina,CONTRADA SCARANTE ,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,EN,Enna,Piazza Armerina,CONTRADA S.MARCO ARENAZZO,CTA S. ANTONIO SRL ,Comunità Terapeutica Assistita,Sede Operativa
94013,37.6424357,14.3999681,EN,Enna,Leonforte,C.SO UMBERTO I  227,DENTAL STUDIO SRL,Odontoiatria,Sede Operativa
94010,37.6535199,14.4512254,EN,Enna,Nissoria,VIA DELL'ORTO 1,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
94018,37.7877729,14.5900357,EN,Enna,Troina,VIA TOGLIATTI 20,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
94100,37.5599593,14.2746065,EN,Enna,Enna,VIA MONTESALVO 83,I CORRIERI DELL'OASI ,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
94012,37.3742252,14.2011621,EN,Enna,Barrafranca,VIA DANTE 26/28,LA DIAGNOSTICA DI FISCHETTI E TRICARICHI SRL,Radiologia,Sede Operativa
0,0.0,0.0,EN,Enna,Piazza Armerina,VIA CARCIONE 3/5/8,LA DIAGNOSTICA DI FISCHETTI E TRICARICHI SRL,Radiologia,Sede Operativa
0,0.0,0.0,EN,Enna,Nicosia,CONTRADA S. GIACOMO,LA PAGODA GESTITA DALL'ASSOCIAZIONE CESES SRL,Comunità Terapeutica Assistita,Sede Operativa
94010,37.5865936,14.1670832,EN,Enna,Villarosa,PAPA GIOVANNI XXIII,LA RINASCITA SRL,Comunità Terapeutica Assistita,Sede Operativa
94012,37.3752446,14.2037741,EN,Enna,Enna,VIA COLAJANNI N. 2,LABORATORIO ANALISI BIOCLINICHE CHECK UP DELLA DOTTSSA GENOVEFFA FORNAROTTO E C SAS,Medicina di laboratorio,Sede Operativa
94013,37.6435994,14.3968894,EN,Enna,Leonforte,VIA CAMPO SPORTIVO 53,LABORATORIO ANALISI CHIMICO CLINICHE DOTTSSA PAOLO RUBINO,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,EN,Enna,Centuripe,VIA MANARA 8,LABORATORIO ANALISI CLINICHE DOTT MANCUSO - ROMANELLO & C SNC,Medicina di laboratorio,Sede Operativa
94011,37.6569701,14.5237856,EN,Enna,Agira,VIA BIBLIOTECA 12,LABORATORIO ANALISI DOTT FRANCESCO PRIVITERA & C SNC,Medicina di laboratorio,Sede Operativa
94019,37.4948282,14.3911812,EN,Enna,Valguarnera Caropepe,VIA PADOVA 15,LABORATORIO ANALISI IL NUCLEO SAS DELLA DOTTSSA SIGNORE MARIANNA & C,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,EN,Enna,Nicosia,VIA F. RANDAZZO 4,LABORATORIO ANALISI PRIVITERA NADIA & C SNC,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,EN,Enna,Barrafranca,P.ZZA GIUDICE COSTA 3,PATOLOGIA CLINICA BIOS DELLA DOTTSSA FARACI ROSA & C SAS,Medicina di laboratorio,Sede Operativa
94016,37.4152846,14.1380848,EN,Enna,Pietraperzia,C.SO ITALIA 20,POLIDIAGNOSTICAL CENTER DELLA DOTTSSA ARCIDIACONO CARMELA & C SAS,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,EN,Enna,Agira,FALCONE 7,POLIDIAGNOSTICO AGIRA SRL,Radiologia Diagnostica,Sede Operativa
0,0.0,0.0,EN,Enna,Enna,VIA L. GRASSI 12/B,STUDIO RADIOLOGICO DEL DR PAOLO SAVOCA SRL,Radiologia,Sede Operativa
94100,37.5689228,14.2705976,EN,Enna,Enna,VIA ALESSANDRO MANZONI 33,UNIONE ITALIANA DEI CIECHI E DEGLI IPOVEDENTI ONLUS,Oculistica,Sede Operativa
0,0.0,0.0,EN,Enna,Leonforte,CONTRADA BAFURDO SNC,VILLA MARIA DELLA SOCIETA SALUSTRA SRL,Residenza Sanitaria Assistita,Sede Operativa
93017,37.4865113,13.9912964,CL,Caltanissetta,San Cataldo,VIA PRINCIPE LANZA SCALEA 3/5,CASA DI CURA REGINA PACIS ,Attività ambulatoriale case di cura private,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,VIA C. PISACANE SN,VILLA GIULIA,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Gela,CONTRADA BORGO MANFRIA ,AIAS ONLUS - SEZ DI GELA - CENTRO DI RIABILITAZIONE ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
93100,37.4939967,14.0547007,CL,Caltanissetta,Caltanissetta,VIALE TRIESTE 131/P ,AMB ODONTOIATRICO DR CALOGERO PALERMO,Odontoiatria,Sede Operativa
93012,37.0817585,14.2157274,CL,Caltanissetta,Gela,VIA GIAN MARIA VOLONTE' 1 ,AMBULATORIO CARDIOLOGICO DI LA COGNATA & C SAS,Cardiologia,Sede Operativa
93012,37.0650773,14.2509119,CL,Caltanissetta,Gela,VIA DONIZETTI 14/16,AMBULATORIO DI CARDIOLOGIA DOTT NUNZIO TROVATO E C SAS,Cardiologia,Sede Operativa
93015,37.1463546,14.393104,CL,Caltanissetta,Niscemi,VIA SAMPERI 51,AMBULATORIO DI CARDIOLOGIA DOTT RAGUSA VINCENZO E C SNC,Cardiologia,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Mussomeli,VIA QUASIMODO S.N,AMBULATORIO DI CARDIOLOGIA DR SEBASTIANO ALDO ALAIMO,Cardiologia,Sede Operativa
93012,37.0742041,14.2317363,CL,Caltanissetta,Gela,VIA EUROPA 113,AMBULATORIO DI RADIOLOGIA CASA DI CURA VILLA ROSALBA SRL,Radiologia,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Gela,VIA F. CRISPI 339 ,AMBULATORIO DI REUMATOLOGIA FORTUNATO FERRACANE,Reumatologia,Sede Operativa
93012,37.0769564,14.2473273,CL,Caltanissetta,Gela,VIA BORROMINI 8,AMBULATORIO JOSEMA DI MIGLIORE JOSEPHINE SAS,Ostetricia e ginecologia,Sede Operativa
93100,37.4980141,14.0607563,CL,Caltanissetta,Caltanissetta,VIA PALADINI 43,AMBULATORIO NISSENO EMODIALISI SRL,Dialisi,Sede Operativa
93012,37.0733487,14.2289083,CL,Caltanissetta,Gela,VIA TAMIGI 24 ,AMBULATORIO ODONTOIATRICO A POSTEMA ,Odontoiatria,Sede Operativa
93010,37.4532109,13.877693,CL,Caltanissetta,Serradifalco,VIA CRUCILLA' 161,AMBULATORIO ODONTOIATRICO DOTTSSA M C BONA SRL,Odontoiatria,Sede Operativa
93012,37.0718372,14.2309671,CL,Caltanissetta,Gela,VIA MANZONI 78,AMBULATORIO ODONTOIATRICO DR CARMELO SCICOLONE SRL,Odontoiatria,Sede Operativa
93012,37.0755871,14.2259228,CL,Caltanissetta,Gela,VIA EVEREST 13,AMBULATORIO OSTETRICO-GINECOLOGICO DI RUSSOTTO BRUNO E C SAS,Ostetricia e ginecologia,Sede Operativa
93100,37.4986969,14.0432603,CL,Caltanissetta,Caltanissetta,VIA PIETRO LEONE 9,ASSOCIAZIONE EUBIOS SOC COOP SOCIALE,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
93012,37.066306,14.2484672,CL,Caltanissetta,Gela,VIA CAIROLI 1 ,BIOMEDICA SRL,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Mussomeli,VIA F. LAURANA SN,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
93012,37.0746279,14.2279458,CL,Caltanissetta,Gela,VIA PALAZZI 217,CAPOSOPRANO RESIDENCE ,Residenza Sanitaria Assistita,Sede Operativa
93017,37.4865113,13.9912964,CL,Caltanissetta,San Cataldo,"VIA PRINCIPE LANZA SCALEA, 3/5",CASA DI CURA REGINA PACIS ,Casa di cura,Sede Operativa
93012,37.0788042,14.2088749,CL,Caltanissetta,Gela,VIA MINERBIO 1/3,CASA DI CURA SANTA BARBARA HOSPITAL,Attività ambulatoriale case di cura private,Sede Operativa
93012,37.0788042,14.2088749,CL,Caltanissetta,Gela,"VIA MINERBIO, 1/3",CASA DI CURA SANTA BARBARA HOSPITAL,Casa di cura,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,C/DA BAGNO,CASA FAMIGLIA ROSETTA ONLUS - LA GINESTRA,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,CONTRADA CATUSI,CASA FAMIGLIA ROSETTA ONLUS VILLA ASCIONE,Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,C/DA TUCARBO,CASA FAMIGLIA ROSETTA ONLUS VILLA SERGIO,Casa Alloggio per Malati di Aids,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Mazzarino,VIA P. TOGLIATTI 3,CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE MONS C CANNAROZZO ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
93100,37.483418,14.0323115,CL,Caltanissetta,Caltanissetta,CONTRADA BAGNO ,CASA FAMIGLIA ROSETTA ONLUS CENTRO DI RIABILITAZIONE VILLA SAN GIUSEPPE ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Riesi,VIA CESARE TERRANOVA 13,CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE DON FELICE DIERNA ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
93014,37.57527935,13.752632674224497,CL,Caltanissetta,Mussomeli,PIAZZA S. MARIA DI GESU',CASA FAMIGLIA ROSETTA ONLUS - CENTRO DI RIABILITAZIONE MONS SPINNATO,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
93017,37.4878348,13.9966411,CL,Caltanissetta,Caltanissetta,VIALE KENNEDY 37 ,CENTRO ANALISI CLINICHE DR VITALE SRL ,Medicina di laboratorio,Sede Operativa
93017,37.4867357,13.9907237,CL,Caltanissetta,San Cataldo,CORSO VITTORIO EMANUELE 115/117,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
93010,37.4545589,13.8814228,CL,Caltanissetta,Serradifalco,VIA CAVALIERI DI VITTORIO VENETO 35,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
93010,37.5974033,13.9145638,CL,Caltanissetta,Marianopoli,CORSO VITTORIO EMANUELE 76,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
0,0.0,0.0,CL,Caltanissetta,Resuttano,VIA CIMITERO,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
0,0.0,0.0,CL,Caltanissetta,Campofranco,CONTRADA PESSAGRANDE,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
93017,37.4867357,13.9907237,CL,Caltanissetta,San Cataldo,CORSO VITTORIO EMANUELE 115/117,CENTRO ANALISI PASTEUR SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
93012,37.066306,14.2484672,CL,Caltanissetta,Gela,VIA CAIROLI 254,CENTRO BIOANALITICO SRL,Medicina di laboratorio,Sede Operativa
93100,37.4957162,14.0376172,CL,Caltanissetta,Caltanissetta,VIA POGGIO S. ELIA 28,CENTRO DI FISIOTERAPIA ROCCA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
93016,37.2816984,14.0783343,CL,Caltanissetta,Riesi,VIA 1 MAGGIO 96,CENTRO DIAGNOSTICO CANNATA SAS CANNATA,Medicina di laboratorio,Sede Operativa
93100,37.4760222,14.0502386,CL,Caltanissetta,Caltanissetta,VIALE STEFANO CANDURA 18,CENTRO DIAGNOSTICO P BENZA SRL ,Radiologia,Sede Operativa
93010,37.4532109,13.877693,CL,Caltanissetta,Serradifalco,VIA CRUCILLA'  ,CENTRO DIAGNOSTICO TERAPEUTICO RZR SRL ,Dialisi,Sede Operativa
93100,37.4940988,14.0489487,CL,Caltanissetta,Caltanissetta,VIALE TRIESTE 131/H,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Sommatino,VIA CAVOUR 92,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
93100,37.4887796,14.0535195,CL,Caltanissetta,Caltanissetta,VIA CARLO PISACANE 32,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,CL,Caltanissetta,Mazzarino,VIA COMMENDA 42/44,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
93018,37.5898282,14.032256,CL,Caltanissetta,Santa Caterina Villarmosa,VIA ROMA 41,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,CL,Caltanissetta,Sommatino,VIA MATTEOTTI 48,CENTRO MEDICINA DI LABORATORIO TRINACRIA SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
93012,37.0735476,14.2326037,CL,Caltanissetta,Gela,VIA PALAZZI 84,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Sede Operativa
93012,37.0735476,14.2326037,CL,Caltanissetta,Gela,VIA PALAZZI 84,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,CL,Caltanissetta,Gela,VIA SEN. G. DA MAGGIO 113,CENTRO POLIDIAGNOSTICO SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,CL,Caltanissetta,Riesi,VIALE EUROPA SN,CENTRO RADIOLOGICO SAS DI DOTTORE ETTORE CAPONCELLO & C,Radiologia,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,VIA NUOVO PIANO REGOLATORE S.N.,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Gela,VIA GEN. CASCINO 266,CTA ETHOS DELLA SOC S MARIA DI BETLEMME SRL,Comunità Terapeutica Assistita,Sede Operativa
93012,37.069123,14.2420996,CL,Caltanissetta,Gela,CORSO SALVATORE ALDISIO 264/268,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
93012,37.069123,14.2420996,CL,Caltanissetta,Gela,CORSO SALVATORE ALDISIO 264/268,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
93012,37.0742041,14.2317363,CL,Caltanissetta,Gela,VIA EUROPA 61/63,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,CL,Caltanissetta,Butera,VIA MAZZINI 10,DIAGNOSTICA DR TILOCCA SRL,Medicina di laboratorio - Aggregazione,Punto Prelievo
93016,37.2817752,14.0780987,CL,Caltanissetta,Riesi,VIA PADOVA 55,DIAVERUM ITALIA SRL,Dialisi,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Gela,CORSO V. EMANUELE 291 ,DR G R GIORDANO,Oculistica,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Niscemi,"VIA BRANCIFORTE, 6",DR V CHIANTIA ,Otorinolaringoiatria,Sede Operativa
0,0.0,0.0,CL,Caltanissetta,Caltanissetta,VIA N. COLAJANNI 88 ,DSSA LUCIA SACCOMANDO,Odontoiatria,Sede Operativa
93100,37.4921402,14.04902,CL,Caltanissetta,Caltanissetta,VIALE SICILIA 53,DSSA VALENTINA GRAFFAGNINO,Odontoiatria,Sede Operativa
93017,37.488838,13.9946891,CL,Caltanissetta,San Cataldo,VIA BELVEDERE 2/C,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
93100,37.4921402,14.04902,CL,Caltanissetta,Caltanissetta,VIALE SICILIA 158,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
93017,37.488838,13.9946891,CL,Caltanissetta,San Cataldo,VIA BELVEDERE 2/C,ISTITUTO RAIMONDI SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
