CODICEIDENTIFICATIVOSITO;DENOMINAZIONESITOLOGISTICO;INDIRIZZO;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;LATITUDINE;LONGITUDINE;LOCALIZE
9944;L'arcipelago s.r.l.;via Pietratagliata n. 19-29;5648730827;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;41640;43555;38,111051;13,335745;1
9944;Vivisalute leoni;Via Pietratagliata n. 19-29;5636350877;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43586;-;38,111051;13,335745;1
9950;PARAFARMACIA OLISTICA;Corso CORSO CALATAFIMI, 613;5249610824;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44562;-;38,1032202;13,3307307;1
9950;olistica srls;corso calatafimi 613;6260550824;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;41640;44561;38,1032202;13,3307307;1
9956;PARAFARMACIA GUAGLIARDO S.A.S;VIA ARC. GAGLIANO,2;6256920825;90010;82004;ALTAVILLA MILICIA;82;PA;PALERMO;190;SICILIA;41640;43251;38,037851;13,54835;1
9958;EUROFARMACONSRL;Via Alcide De Gasperi, 84/86;6232770823;90146;82053;PALERMO;82;PA;PALERMO;190;SICILIA;41640;-;38,1507364;13,3368405;1
10044;SIDEREUS S.R.L.;VIA TESTAFERRATA 10/12;1803210895;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;41671;-;37,0714375;15,283007;1
10046;PHARMASAN DI ANTONELLA MESSINA;VIA GRAMSCI, 49;1810060895;96013;89006;CARLENTINI;89;SR;SIRACUSA;190;SICILIA;41671;-;37,269548;15,012589;1
10059;Farmacg;Via F.Petrarca 77;5136890877;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;41699;-;37,570952;14,902683;1
10069;PARAFARMACIA DOTT.SSA COSTA MARIA CHIARA;VIA NAZARIO SAURO 5/A;4915030870;95021;87002;ACI CASTELLO;87;CT;CATANIA;190;SICILIA;41699;-;37,5542111;15,14856;1
10079;Parafarmacia Saraniti;via vittorio veneto 59;3283890832;95036;87038;RANDAZZO;87;CT;CATANIA;190;SICILIA;41699;-;37,876058;14,949681;1
10085;Farmacity s.r.l.;Via Malta, 57/59;1923320855;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;41699;-;37,4922534;14,0449314;1
10109;PARAFARMACIA LA ROSA MARIAGRAZIA;VIA CARLO ALBERTO DALLA CHIESA N.41;5144550877;95036;87038;RANDAZZO;87;CT;CATANIA;190;SICILIA;41699;-;37,876058;14,949681;1
10124;Parafarmacia Dott. Francesco Grasso;Via Marchesana 50;5132020875;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;41699;-;37,5996057;15,131306;1
10148;Parafarmacia Vulcania;Via Fimia, 44-46;5152210877;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41699;-;37,5248549;15,0833299;1
10160;DI BENEDETTO IOLANDA;Corso UMBERTO 91;1806070890;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;41730;42582;37,0714375;15,283007;1
10181;Parafarmacia Giangrande Snc;Via Altofonte, 63/65;6256160828;90046;82049;MONREALE;82;PA;PALERMO;190;SICILIA;41730;43677;37,8829494;13,37754553;1
10204;Parafarmacia Pharmabeauty;Viale Papa Paolo VI, 47/A;1731100895;96014;89009;FLORIDIA;89;SR;SIRACUSA;190;SICILIA;41730;43861;37,0880092;15,1585686;1
10215;PARAFARMACIA LA MANNO;Contrada BASSETTO;6298290823;90040;82063;SAN CIPIRELLO;82;PA;PALERMO;190;SICILIA;41730;-;37,962147;13,176143;1
10223;Bellezza in Salute s.r.l.s.;Via G. Marconi, sn c/o Le Ginestre;5165990879;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;41730;43677;37,5764878;15,0732205;1
10228;Parafarmacia Dott.ssa Minnuto;Via Garibaldi, 122;6302470825;90029;82076;VALLEDOLMO;82;PA;PALERMO;190;SICILIA;41730;-;37,747448;13,827859;1
10230;PARAFARMACIA IGEA;Corso BUTERA, 161;5965610826;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;41730;-;38,0795715;13,5069188;1
10234;PARAFARMACIA DR. PIER SANTI BASILE S.R.L.S.;Via CAV. VITTORIO VENETO, 41\43;1822580898;96017;89013;NOTO;89;SR;SIRACUSA;190;SICILIA;41730;43465;36,890142;15,069294;1
10238;Parafarmacia;Via Francesco Crispi, 5-7;6091980828;90021;82001;ALIA;82;PA;PALERMO;190;SICILIA;41730;43677;37,779948;13,713856;1
10238;Parafarmacia;Via Francesco Crispi, 5-7;6788000823;90021;82001;ALIA;82;PA;PALERMO;190;SICILIA;43678;-;37,779948;13,713856;1
10248;Parafarmacia D.ssa Antonella Amato;Via Borgo Italia, 41;8266770968;91017;81014;PANTELLERIA;81;TP;TRAPANI;190;SICILIA;41730;-;36,831148;11,9410004;1
10266;Pollina Anna;Via Pietro Luna, 157;2405980810;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;41760;42338;37,682639;12,791639;1
10282;Parafarmacia Pharmakon della Dott.ssa Giovanna Russo;Via Vittorio Emanuele II, 211;4619920871;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;41760;-;37,6130513;15,1653154;1
10304;parafaramcia delle cliniche;Via liborio giuffrè, 16;6253740820;90127;82053;PALERMO;82;PA;PALERMO;190;SICILIA;41760;-;38,1067747;13,3600008;1
10313;Farmacentro Sanctus Ioseph di Parrino Tiziana S.a.s;Via Ercole Bernabei, 58-60;6288100826;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;41760;43524;38,1281836;13,3397859;1
10329;PArafarmacia Dr. Zichichi Ugo;Via Guglielmo Marconi, 499;2284390818;91100;81008;ERICE;81;TP;TRAPANI;190;SICILIA;41760;-;38,0374278;12,5869952;1
10372;I DUE LEONI DI CARDILLO MARIANO;Via PIAVE, 211;918460940;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;41760;43890;37,0726541;15,2895975;1
10374;Parafarmacia San Luca del dott. Armando Anzalone;Viale Stefano Candura, 18/M;1931600850;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;41760;-;37,4781269;14,0531683;1
10412;Parafarmacia Cefalù dott.ri Leanza e Longo;Via Gramsci, 25;6317320825;90015;82027;CEFALU';82;PA;PALERMO;190;SICILIA;41791;-;38,0362171;14,0240015;1
10417;parafarmacia;Stradaprovinciale vittoria-cannamellito-pantaleo, 5;1324350881;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;41791;-;36,9507336;14,6074553;1
10428;conad superstore;Stradastatale 115, km 74S100;2657430845;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;41791;-;37,682639;12,791639;1
10438;FarmaSampieri;Via Giotto, S.N.C.;1049760885;97018;88011;SCICLI;88;RG;RAGUSA;190;SICILIA;41821;-;36,7920107;14,7042997;1
10455;Pharmamed di Cerruto Mariel;Via San Martino, 427;1566390884;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;41821;42704;36,9558813;14,5219879;1
10476;Parafarmacia Dott.ssa Canino;Via Garibaldi c/da Nubia, 43;2549340814;91027;81013;PACECO;81;TP;TRAPANI;190;SICILIA;41821;43890;37,9812974;12,5573091;1
10494;Parafarmacia Dott.ssa Silvana Cammilleri;Piazza Umberto I, 6;1755550850;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;41821;-;37,0664363;14,2502445;1
10510;CONAD PARAFARMACIA;Contrada dommartino, snc;6648870829;90042;82013;BORGETTO;82;PA;PALERMO;190;SICILIA;43617;-;38,047048;13,143542;1
10510;Maenza srl;Contrada dommartino, snc;5356720820;90042;82013;BORGETTO;82;PA;PALERMO;190;SICILIA;41852;43496;38,047048;13,143542;1
10510;Maenza srl;Contrada dommartino, snc;6648870829;90042;82013;BORGETTO;82;PA;PALERMO;190;SICILIA;43497;43616;38,047048;13,143542;1
10525;NUOVAFARMACIA del dr. ALBERTO MORSELLO;Via Trapani, 19;1844380814;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;41852;-;37,80516045;12,4474176;1
10537;Parafarmacia dott.ssa Simona Valenza;Via Amico Valenti, 38;1892080852;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;41852;-;37,4898289;14,0632916;1
10583;Parafarmacia del Dott. Ciraldo Emanuele;Viale Della Regione, 4/H;5196310873;95034;87009;BRONTE;87;CT;CATANIA;190;SICILIA;41883;-;37,789456;14,83418;1
10586;Robilotta Barbara;Via Cosenz, 65;1891080762;98076;83084;SANT'AGATA DI MILITELLO;83;ME;MESSINA;190;SICILIA;41883;-;38,067859;14,632672;1
10608;PAGANOFARMA SRL;Via PASSO GRAVINA, 81/D;4553620875;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41913;42429;37,5358078;15,0738838;1
10608;PAGANOFARMA SRL;Via PASSO GRAVINA, 81/D;5345520877;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42430;-;37,5358078;15,0738838;1
10618;NATURALIA DI ZANGARA MARIANGELA;Via GABRIELE D'ANNUNZIO, 128;4487100879;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41913;41943;37,5176688;15,0940661;1
10619;NATURALIA DI ZANGARA MARIANGELA;Via GABRIELE D'ANNUNZIO, 128;4487100879;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41913;-;37,5176688;15,0940661;1
10639;Parafarmacia Ibla;Largo camerina, 19;1576910887;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;41913;-;36,9270579;14,7438725;1
10659;Parafarmacia Dr. Messina;Via Roma, 183;1577910886;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;41944;-;36,9263182;14,7284995;1
10697;superstore libica;Via libica, lotto 45;5648730827;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;41944;-;38,0160543;12,5437475;1
10700;Parafarmacia Veterinaria di Lo Presti Riccardo;Via del santuario, 16;5108480871;95036;87038;RANDAZZO;87;CT;CATANIA;190;SICILIA;41944;-;37,876058;14,949681;1
10777;Reformhaus La casa della salute S. N. C.;Via Quieta, 27;3226950875;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41974;43434;37,5231137;15,0847827;1
10777;Reformhaus di Losi Lia Maria Innocenza;Via Quieta, 27;5602670878;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;43435;44043;37,5231137;15,0847827;1
10784;PARAFARMACIA SAN PIO;Via NAZIONALE, 2;2021380858;93010;85021;VALLELUNGA PRATAMENO;85;CL;CALTANISSETTA;190;SICILIA;43282;-;37,682047;13,83156;1
10784;PARAFARMACIA SAN PIO DOTT.SSA SCARLATA ELIANA;Via NAZIONALE, 2;1939970859;93010;85021;VALLELUNGA PRATAMENO;85;CL;CALTANISSETTA;190;SICILIA;41974;43281;37,682047;13,83156;1
10785;Laboratorio del farmacista Dottor Vincenzo Gagliani;Via Via dei mille 12, 12;2553030814;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;42005;42035;38,0160543;12,5437475;1
10787;Parafarmacia Lo Iacono;Via Benedetto Caputo, 71;3330860838;98070;83108;TORRENOVA;83;ME;MESSINA;190;SICILIA;42005;43861;38,09376;14,679973;1
10787;Parafarmacia Lo Iacono;Via Benedetto Caputo, 71;3420310835;98070;83108;TORRENOVA;83;ME;MESSINA;190;SICILIA;43862;-;38,09376;14,679973;1
10789;Dr Fleming;Via Fosse Ardeatine, sn;4996710879;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;42005;43890;37,3122991;13,57465;1
10790;Dr Fleming;Stradastatale 640 km29, sn;4996710879;92020;84013;CASTROFILIPPO;84;AG;AGRIGENTO;190;SICILIA;42005;42916;37,348841;13,750262;1
10802;RAO FARMACEUTICI SRL;Viale RAFFAELLO SANZIO, 24;6349600822;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42005;-;37,5220986;15,0914634;1
10815;Farmanatura s.a.s.;Corso Umberto I, 158;1092450889;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;42005;-;36,8589123;14,7613206;1
10820;Laboratorio del farmacista Dott. V.zo Gagliani;Via dei Mille, 12;2553030814;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;42005;43496;38,0207464;12,5264648;1
10847;EASYPHARMA DI R.DELIA;Via NAZIONALE, 223;3208060834;98070;83010;CAPRI LEONE;83;ME;MESSINA;190;SICILIA;42036;-;38,1041742;14,7021385;1
10873;BIELLE SUPERMERCATI S.R.L.;Contrada TRIGLIA SCALETTA;2567200817;91020;81024;PETROSINO;81;TP;TRAPANI;190;SICILIA;42036;-;37,7114955;12,4899602;1
10874;BIELLE SUPERMERCATI S.R.L.;Contrada TRIGLIA SCALETTA;2567200817;91020;81024;PETROSINO;81;TP;TRAPANI;190;SICILIA;42036;-;37,7114955;12,4899602;1
10919;PARAFARMACIA DI FARMACISTA MANNINO TERESA;Via VESPRI, 410;2462860814;91019;81022;VALDERICE;81;TP;TRAPANI;190;SICILIA;42064;43861;38,043344;12,623631;1
10924;PARAFARMACIA SALUTE E BELLEZZA;Via CAPITANO E. BASILE, 90;6386140823;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;42064;43434;38,079351;13,509349;1
10924;PARAFARMACIA SALUTE E BELLEZZA;Via CAPITANO E. BASILE, 90;6715100829;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;43435;44773;38,079351;13,509349;1
10928;VI.DA.SRL;Via Tica;1746350899;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;42064;-;37,0835005;15,2858115;1
10948;Parafarmacia Dott.Antonio Pirrera;Contrada marcellino, sn;1550890899;96013;89006;CARLENTINI;89;SR;SIRACUSA;190;SICILIA;42064;-;37,2760087;15,0148603;1
10950;PEPI MARIA CONCETTA;Via V. CARUSO, 66/A;1949370850;93015;85013;NISCEMI;85;CL;CALTANISSETTA;190;SICILIA;42064;42766;37,1453346;14,3853197;1
10961;PARAFARMACIA E FARMACIA VETERINARIA DEL VECCHIO OSPEDALE DEL DOTT LICITRA SRL;Via PICONE, 5/C;1216540862;94013;86011;LEONFORTE;86;EN;ENNA;190;SICILIA;42064;45016;37,641421;14,3973834;1
10968;PARAFARMACIA DR TICALI GIOVANNI;Via GUGLIELMO MARCONI, 159/A;5245130876;95030;87031;NICOLOSI;87;CT;CATANIA;190;SICILIA;42064;44104;37,615954;15,025486;1
10999;LO FARO CLELIA;Via ASIAGO, 3-C/D;5255670878;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42095;44957;37,5172792;15,1044873;1
11016;PARAFARMACIA CITRUS;Via CITRUS, 18;1847120894;96011;89001;AUGUSTA;89;SR;SIRACUSA;190;SICILIA;42095;43524;37,2432106;15,2214748;1
11023;Parafarmacia PoseidonIn;Contrada ciachea, snc;6375060826;90044;82021;CARINI;82;PA;PALERMO;190;SICILIA;42095;-;38,131172;13,1818847;1
11046;BioShop;Via Milano, 94/B;5259060878;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42125;-;37,5172033;15,0952801;1
11047;PARAFARMACIA DOTT. DI MARI ANTONINO;Via FEDERICO DI SVEVIA, 28;1589680899;96016;89011;LENTINI;89;SR;SIRACUSA;190;SICILIA;42125;-;37,285448;14,999589;1
11063;PARAFARMACIA DOTT.SSA SPOTO GIUSY;Via PALERMO, 161;1945460853;93014;85012;MUSSOMELI;85;CL;CALTANISSETTA;190;SICILIA;42125;43861;37,584117;13,74856;1
11064;st.s. s.r.l.;Via vincenzo giuffrida, 184;2792510832;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42125;-;37,524912;15,091126;1
11067;PARAFARMACIA DOTT. EMMANUELLO CROCIFISSO;Via RECANATI, 229;1953740857;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;42125;-;37,074692;14,24225;1
11070;Parafarmacia Dr Giancarlo Rizza;Piazza mons Francesco Pennisi, 2;1586110882;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;42125;-;36,927237;14,712802;1
11071;PARAFARMACIA DI PORTELLI CARMELO;Via COLOMBO, 37;1593110883;97018;88011;SCICLI;88;RG;RAGUSA;190;SICILIA;42125;-;36,783491;14,905127;1
11074;centro guadagna;Via villagrazia, 77;3959610829;90125;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42125;-;38,0862499;13,3467499;1
11089;PHARMANATURAL;Viale SANTA PANAGIA, 18;1788230892;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;42125;-;37,0837773;15,2800669;1
11100;GEA snc;Via M. R. Imbriani, 221;4466200872;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42125;43190;37,5026081;15,0871114;1
11108;D'ANNA FRANCESCA;Via CRISTOFORO COLOMBO, 09;6401590820;90019;82073;TRABIA;82;PA;PALERMO;190;SICILIA;42125;-;38,006451;13,633552;1
11143;Amica Natura;Via Umberto I, 143;3280560834;98027;83072;ROCCALUMERA;83;ME;MESSINA;190;SICILIA;42156;-;37,9753902;15,394829;1
11158;parafarmacia dott.ssa Fotia Laura;Viale della Resistenza, 35;1052220884;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;42156;-;36,9500701;14,6064416;1
11188;PARAFARMACIA BIANCAVILLA;Contrada CIANCIANELLA;5368500871;95033;87008;BIANCAVILLA;87;CT;CATANIA;190;SICILIA;42675;-;37,6463083;14,8616616;1
11188;PARAFARMACIA FAMILA;Contrada CIANCIANELLA;793650870;95033;87008;BIANCAVILLA;87;CT;CATANIA;190;SICILIA;42186;42674;37,6463083;14,8616616;1
11219;Dr Fleming;Contrada Cubba - Tenutella, sn;4996710879;95045;87029;MISTERBIANCO;87;CT;CATANIA;190;SICILIA;42186;44196;37,5191722;15,0079363;1
11219;Vivisalute C. Sicilia;Contrada Cubba - Tenutella, sn;5548290872;95045;87029;MISTERBIANCO;87;CT;CATANIA;190;SICILIA;44197;-;37,5191722;15,0079363;1
11244;Parafarmacia Europa;Via carcara, 52/c;5276450870;95027;87042;SAN GREGORIO DI CATANIA;87;CT;CATANIA;190;SICILIA;42186;44592;37,565254;15,111788;1
11256;PARAFARMACIA DELLA DOTTORESSA MARIALUCIA PISCOPO;Via Porta Agrigento, 106;2797120843;92015;84030;RAFFADALI;84;AG;AGRIGENTO;190;SICILIA;43009;43708;37,40364;13,533057;1
11256;PARAFARMACIA DELLA DOTTORESSA MARIALUCIA PISCOPO;Via Porta Palermo, 304;2797120843;92015;84030;RAFFADALI;84;AG;AGRIGENTO;190;SICILIA;42186;43008;37,40364;13,533057;1
11263;Parafarmacia Dott.ssa Gabriella Sgroi;Via Giacomo Matteotti, 320;5293750872;95045;87029;MISTERBIANCO;87;CT;CATANIA;190;SICILIA;42217;43861;37,5183161;15,0070482;1
11266;Parafarmacia Sant'Andrea;Via SAN GAETANO, 72;1786130854;93017;85016;SAN CATALDO;85;CL;CALTANISSETTA;190;SICILIA;42217;-;37,488445;13,993065;1
11274;SaluteInFarma di Cicchetti Claudio;Via Gianforma Ponte Margione, 102B;1598550885;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;42217;42766;36,8589123;14,7613206;1
11287;Futur Pharma Srl s;Via Leonardo Da Vinci, 77;5296670879;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;42217;-;37,6127773;15,1658804;1
11303;SICIL PHARMA S.R.L.;Corso sicilia, 38/40;5355200873;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;42461;42766;37,570952;14,902683;1
11303;SICIL PHARMA S.R.L.;Viaaccorciatoia VITTORIO EMANUELE III, 46/48;5355200873;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;42767;-;37,570952;14,902683;1
11303;paterno' anna giovanna alfina;Corso sicilia, 38/40;4857290870;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;42217;42460;37,570952;14,902683;1
11305;NUOVA PARAFARMACIA DELLA D.SSA SETTENERI MARIA;Via NUOVA DEL CONVENTO, 65;5298070870;95017;87035;PIEDIMONTE ETNEO;87;CT;CATANIA;190;SICILIA;42217;-;37,8068461;15,1790849;1
11329;Parafarmacia - Dott. G. Aquila -;Via pozzallo, 79;1587630888;97010;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;42248;-;36,7855066;14,5555647;1
11334;PARAFARMACIA;Via ERNESTO VASSALLO;1960820858;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;42248;-;37,4799356;14,0560181;1
11352;PARAFARMACIA IGEA DI GRAVAGNA GIANLUCA MARIA E MONCADA ANGELA S.N.C.;Via GIAN MARIA VOLONTE';1961130851;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;42248;45016;37,0664363;14,2502445;1
11352;PARAFARMACIA IGEA DI MONCADA ANGELA E MORELLO MARICA SNC;Via GIAN MARIA VOLONTE';1961130851;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;45017;-;37,0664363;14,2502445;1
11392;Farmabeauty;Via XVII Luglio, 52;3336290832;98100;83048;MESSINA;83;ME;MESSINA;190;SICILIA;42248;43190;38,1858074;15,5546301;1
11396;CENTO PIAZZE S.R.L.;Stradastatale 113 KM.327;2213400811;91011;81001;ALCAMO;81;TP;TRAPANI;190;SICILIA;42278;44227;37,9783947;12,9686255;1
11424;ADELPHI SNC DI STEFANIA E MARIA CHIARA REQUIREZ;Contrada BOSCO, 465;2595120813;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;42278;-;37,8487085;12,5024395;1
11425;Parafarmacia Dott.ssa Josephine Scandura;Viale Europa, 2/B;5279370877;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;42278;42338;37,217244;14,519129;1
11445;Parafarmacia Dott.ssa Josephine Scandura;Viale Europa, 2B;5279370877;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;42278;-;37,216993;14,5190595;1
11447;parafarmacia scopelliti nunzia;Via nazionale mili marina, 217/219;3383120833;98131;83048;MESSINA;83;ME;MESSINA;190;SICILIA;42309;-;38,097988;15,5042717;1
11456;BENESSERE E SALUTE S.r.L. S.;Via Via Massimo D'Azeglio, 62;5308120871;95014;87017;GIARRE;87;CT;CATANIA;190;SICILIA;42309;-;37,7244887;15,1887049;1
11473;Pollina Anna;Via XX SETTEMBRE ANGOLO VIA CARACCI, 68;2405980810;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;42309;-;37,683399;12,7861345;1
11491;FARMAIBLEA SNC;Via ALDO MORO, 13;1511680884;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;42339;43159;36,8396328;14,7671447;1
11516;Parafarmacia Ruggero Settimo;Via Generale Magliocco, 54/56;5249610824;90141;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42339;42947;38,1212224;13,3558605;1
11516;Parafarmacia Ruggero Settimo;Via Generale Magliocco, 54/56;6614150826;90141;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42948;-;38,1212224;13,3558605;1
11546;PARAFARMACIA PARRINO FRANCESCA;Via VITTORIO VENETO, 244;2442560815;91011;81001;ALCAMO;81;TP;TRAPANI;190;SICILIA;42339;42704;37,975428;12,963533;1
11557;HobbyZoo;Viale Vittorio Veneto, 271;784230872;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42339;-;37,525174;15,0956854;1
11568;PARAFARMACIA LA MALFA GIUSI;Via TENENTE MINNITI, 90;3335640839;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;42370;-;38,2156255;15,2364932;1
11597;Parafarmacia Galimberti;Via Duccio Galimberti, 21;5324150878;95045;87029;MISTERBIANCO;87;CT;CATANIA;190;SICILIA;42401;-;37,520381;15,0046367;1
11623;GIUSEPPINA INSALACO PARAFARMACIE DOT;Viale dell Vittoria, 14-16;2812740849;92024;84011;CANICATTI';84;AG;AGRIGENTO;190;SICILIA;42401;-;37,3585482;13,8508625;1
11641;rmachl di vittini maria concetta;Via giovanni pascoli, 56/58;1878130895;96018;89014;PACHINO;89;SR;SIRACUSA;190;SICILIA;42401;43251;36,714292;15,081512;1
11685;Parafarmacia;Via del mare ang.via I maggio, 74;3385950831;98050;83106;TERME VIGLIATORE;83;ME;MESSINA;190;SICILIA;42430;-;38,1358656;15,1633873;1
11718;Parafarmacia Dott. Germano Pierpaolo;Via Albert Einstein, 25/A;1577560897;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;42430;-;36,9525615;14,6040733;1
11734;Vass.Azzar.Sas di Vassallo Massimiliano & C.;Via Carlo Pisacane, 6/a-b;6487430826;90127;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42430;-;38,1094282;13,3639879;1
11747;BABYSAN DELLA DOTT.SSA GRUTTADAURIA GLORIA;Via FRATELLI ROSSELLI;2821390842;92023;84010;CAMPOBELLO DI LICATA;84;AG;AGRIGENTO;190;SICILIA;42430;-;37,2588435;13,917697;1
11762;parafarmacia dott.ssa Marchesini srl;Corso cavour, 62;2886810833;98122;83048;MESSINA;83;ME;MESSINA;190;SICILIA;42461;-;38,1909459;15,5526293;1
11769;Parafarmacia San'Antonio;Via Umberto, 62;1885790897;95035;87022;MALETTO;87;CT;CATANIA;190;SICILIA;42461;-;37,8286922;14,8660035;1
11771;"PARAFARMACIA SANTA ROSALIA DEL DOTT. CAVALLARO FRANCESCO &amp; C. S.N.C.";Via Stefano Bilardello, 11;6438060821;90128;82053;PALERMO;82;PA;PALERMO;190;SICILIA;45047;-;38,09622;13,34902;1
11771;Parafarmacia Santa Rosalia Dott. Francesco Cavallaro & C. s.a.s.;Via Stefano Bilardello, 11;6438060821;90128;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42461;45046;38,09622;13,34902;1
11787;parafarmaciacrapiosrl;Via Venezia, 1;3405180831;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;42461;-;37,8203872;15,2514288;1
11793;parafarmacia;Piazza duca di camastra, 4;5356320878;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;42461;-;37,5338009;15,020732;1
11807;SICIL PHARMA S.R.L.;Via FIUME, 127;5355200873;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;42461;-;37,595968;14,980322;1
11823;ANCONA E MAIORANA SNC;Via VITO SICOMO, 1;552210817;92010;84020;LAMPEDUSA E LINOSA;84;AG;AGRIGENTO;190;SICILIA;42491;-;35,5074087;12,6043996;1
11829;PARAFARMACIA DR. DI MARIA DI EUGENIO ANGELO DI MARIA;Via Vittorio Emanuele, 162;5361130874;95046;87032;PALAGONIA;87;CT;CATANIA;190;SICILIA;42491;44286;37,3282714;14,7472448;1
11832;Punto Salute;Via zecchino c/o marispica, snc;1624060883;97014;88005;ISPICA;88;RG;RAGUSA;190;SICILIA;42491;-;36,788137;14,9101565;1
11839;Muscolino Vincenza;Via Umberto I, 681;3407050834;98027;83072;ROCCALUMERA;83;ME;MESSINA;190;SICILIA;42491;-;37,9816906;15,4000101;1
11845;PARAFARMAVET S.R.L.S.;Via PRINCIPE DI PALAGONIA, 12;6502820829;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42491;-;38,1339655;13,3364158;1
11877;NATURELL PARAFARMACIA;Via CASTELFORTE, 101;6474650824;90146;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42491;44651;38,179393;13,3251881;1
