Anno;Codice Regione;Codice Azienda;Codice struttura;Tipo assistenza erogata;Descrizione tipo assistenza erogata;Denominazione struttura;Partita IVA;Indirizzo;Codice Comune;CAP;E-mail;Sito web;Prefisso;Telefono;Prefisso fax;Numero fax;Tipo struttura;Tipo struttura di ricovero;Codice struttura di ricovero;Denominazione struttura di ricovero;Mesi di funzionamento;Tipo rapporto con il S.S.N.;Titolare della convenzione;Presenza Apparecchiature;Anno apertura;Mese apertura;Anno chiusura;Mese chiusura;Giorni settimanali di apertura;Ore settimanali di apertura;Data aggiornamento;
2018;190;205;412000;S03;ATTIVITA' DI LABORATORIO;STUDIO DIAGN.'EVA';707650834;Viale Italia n°1;83048;90124;studioeva@alice.it;;90;661520;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2018;1;;;6;66;20180306;
2018;190;205;412300;S03;ATTIVITA' DI LABORATORIO;STUDIO S. MARTINO SNC;724770839;VIA GARIBALDI N.377;83048;98121;robertomonello@libero.it;;90;343538;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;27;20180102;
2018;190;205;412500;S03;ATTIVITA' DI LABORATORIO;STUDIO DIAGNOSTICO S. LUCIA ANALISI CLINICHE DELLA DOTT.SSA COZZO VIVIANA & C. S.N.C.;535420830;COMPL. S.LUCIA SOPRA CONTESSE;83048;98125;caterinapinozanghi@alice.it;;90;611291;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;36;20180102;
2018;190;205;412600;S01;ATTIVITA' CLINICA;AMB. POLISP. SS. ANNUNZIATA;394340830;PIAZZA MATTEOTTI N.11;83048;98100;segreteria@ambulatorioannunziata.com;;90;657205;90;6357205;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;50;20180102;
2018;190;205;412600;S03;ATTIVITA' DI LABORATORIO;AMB. POLISP. SS. ANNUNZIATA;394340830;PIAZZA MATTEOTTI N.11;83048;98100;segreteria@ambulatorioannunziata.com;;90;657205;90;6357205;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;49;20180102;
2018;190;205;412800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO RAD. PANDOLFO S.C.S.;2129410839;VIA GHIBELLINA N.46;83048;98100;info@pandolforadiologica.it;;90;771148;90;671856;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;22;20180102;
2018;190;205;413000;S01;ATTIVITA' CLINICA;F.K.T.DI BUEMI E C. S.A.S.;816540835;PIAZZA NASTASI N.4;83049;98057;FKTSAS@PEC.IT;;90;9284774;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;40;20180102;
2018;190;205;413200;S01;ATTIVITA' CLINICA;C.DIAGN. CARDIOVASCOL. S.N.C.;535240832;VIA P .BORSELLINO N. 37;83049;98057;STUDIOCERTO@VIRGILIO.IT;;90;9287388;90;9287388;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;4;12;20180102;
2018;190;205;413300;S01;ATTIVITA' CLINICA;C. OFTALMICO REGIS SRL;2147820837;VIA MASSIMILIANO REGIS N.65;83049;98057;centrooftalmicoregis@virgilio.it;;90;9223396;90;9289034;AMBULATORIO E LABORATORIO;;;;12;2;1;N;1996;1;;;4;35;20180102;
2018;190;205;413700;S01;ATTIVITA' CLINICA;STUDIO LO DUCA S.R.L.;731590832;VIA GIORGIO RIZZO 75/77;83049;98057;STUDIOLODUCASRL@VIRGILIO.IT;;90;9282521;90;9223938;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;28;20180102;
2018;190;205;413700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO LO DUCA S.R.L.;731590832;VIA GIORGIO RIZZO 75/77;83049;98057;STUDIOLODUCASRL@VIRGILIO.IT;;90;9282521;90;9223938;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;41;20180102;
2018;190;205;413800;S01;ATTIVITA' CLINICA;STUDIO DENTISTICO MAIORANA SAS;2130280833;VIA UMBERTO I N.15;83049;98057;maioranasas@alice.it;;90;9281942;90;9281942;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;32;20180102;
2018;190;205;414000;S01;ATTIVITA' CLINICA;SANITAS S.R.L.;338480833;VIA C.COLOMBO N. 27;83049;98057;labo@sanitasmilazzo.it;;90;9283267;90;9227661;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20180102;
2018;190;205;414000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;SANITAS S.R.L.;338480833;VIA C.COLOMBO N. 27;83049;98057;labo@sanitasmilazzo.it;;90;9283267;90;9227661;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;40;20180102;
2018;190;205;414100;S03;ATTIVITA' DI LABORATORIO;ANALYSIS S.A.S.;2628890838;VIA MADONNA DEL LUME N.25;83049;98057;analysis@depagroup.it;;90;9282483;90;9281340;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;34;20180102;
2018;190;205;414200;S03;ATTIVITA' DI LABORATORIO;'MEDI. LAV.' srl MISTRETTA;2212320839;VIA SUBIESCHI N.2;83052;98073;mistretta@medilav.com;;921;381156;921;381156;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;25;20180102;
2018;190;205;414300;S03;ATTIVITA' DI LABORATORIO;STUDIO NAXOS;742450839;VIA MAZZINI N.15;83060;98074;emimorm@tiscalinet.it;;941;961276;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;24;20180102;
2018;190;205;414400;S03;ATTIVITA' DI LABORATORIO;MEDICAL SYSTEM S.A.S.;2501230839;VIA GARIBLDI N. 9 GIAMMORO;83064;98040;info@LABMEDICAL SYSTEM.IT;www.LABMEDICAL SYSTEM.IT;90;9384495;90;9384495;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;36;20180102;
2018;190;205;414500;S03;ATTIVITA' DI LABORATORIO;'AESCULAPIUS' S.R.L.;2158130337;CORSO MATTEOTTI N.2;83066;98066;aesculapiussrl@tiscali.it;;941;22370;941;22370;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;42;20180102;
2018;190;205;414600;S03;ATTIVITA' DI LABORATORIO;'ANALISI' S.N.C.;797780830;VIA TRIESTE N.22;83066;98066;analisi.snc@gmail.com;;941;240036;941;240036;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;31;20180102;
2018;190;205;414700;S03;ATTIVITA' DI LABORATORIO;DR. MANFRE' MARIA ANTONELLA;356780833;VIA SANT'ANTONINO 14;83066;98066;ma.manfre@tiscali.it;;941;22301;941;22301;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;5;35;20180102;
2018;190;205;414800;S01;ATTIVITA' CLINICA;STUDIO 'REM' SAS;537240830;VIA ORTI N.22;83066;98066;studiorempatti@gmail.com;;941;21242;941;21242;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;35;20180102;
2018;190;205;414800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO 'REM' SAS;537240830;VIA ORTI N.22;83066;98066;studiorempatti@gmail.com;;941;21242;941;21242;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;40;20180102;
2018;190;205;414900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO 'SALUS' S.R.L.;745640839;VIA SANT'ANTONIO;83066;98066;saluspatti@tiscali.it;;941;22157;941;22157;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;34;20180102;
2018;190;205;415000;S03;ATTIVITA' DI LABORATORIO;LAB. AN.CLIN.SAITTA SRL;1829760832;VIA UMBERTO I° N. 380;83072;98027;;;942;744136;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;39;20180102;
2018;190;205;415100;S03;ATTIVITA' DI LABORATORIO;ST.AN.CL. MANNINA & SALVO SNC;2137150831;VIA FONDACO NUOVO 8/12;83076;98040;labmannina@tiscali.it;;90;9961489;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20180102;
2018;190;205;415300;S01;ATTIVITA' CLINICA;STUDIO ODONTOIATRICO DR. SIRNA MARIO;1460730839;VIA LUCE N. 22;83090;98030;mariosirna@alice.it;;95;697289;95;697151;AMBULATORIO E LABORATORIO;;;;12;2;1;N;1996;1;;;6;40;20180102;
2018;190;205;415400;S01;ATTIVITA' CLINICA;ST. ODONT. DR. CRUPI & C. S.A.S;2143690838;VIA R. MARGHERITA N. 545/A;83089;98028;dentista crupi@libero.it;;942;792885;942;792885;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;40;20180102;
2018;190;205;415500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO DIGN. PER IMMAG DR. FIUMARA F. SAS;2777180833;VIA CAMPO SPORTIVO N.21;83089;98028;s.d.immagini@tiscali.it;;942;797376;942;795742;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;65;20180102;
2018;190;205;415600;S01;ATTIVITA' CLINICA;CENTRO MED. RIABIL. DR.SSA MARCHESE A. SAS;2777130838;VIA CAMPO SPORTIVO N° 21;83089;98028;marchesanna@tiscali.it;;942;794510;942;797103;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;60;20180102;
2018;190;205;415900;S03;ATTIVITA' DI LABORATORIO;LAB. LANZA VOLPE CARMELO;2531290837;VIA DUOMO N. 24;83084;98076;lab.alfasnc@tiscali.it;;941;702447;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;27;20180102;
2018;190;205;416000;S01;ATTIVITA' CLINICA;STUDIO BENEROM SAS;413210832;VIA MEDICI N.26;83084;98076;centrobenerom@gmail.com;;941;701548;90;9764224;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;6;35;20180102;
2018;190;205;416100;S03;ATTIVITA' DI LABORATORIO;DR. CATALIOTO MARIA;1207390830;VIA PIRANDELLO N. 13;83084;98076;studiocatalioto@cheapnet.it;;941;701881;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;5;25;20180102;
2018;190;205;416300;S03;ATTIVITA' DI LABORATORIO;DR. TRIFILO' GISELLA;1472500832;VIA CATANIA N. 20;83084;98076;labgisellatrifilo@hotmail.com;;941;702773;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;5;33;20180102;
2018;190;205;416400;S01;ATTIVITA' CLINICA;AMBULATORIO DI REUMATOLOGIA DOTT. SARHAN AYED;1481780839;vicolo Archimede Prima Traversa n° 30;83084;98076;dott.ayedsarhan@gmail.com;;389;5129243;;;AMBULATORIO E LABORATORIO;;;;9;1;;N;2018;3;;;6;21;20181107;
2018;190;205;416500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO RADIOLOGICO S. AGATA;538230830;VIA RAGUSA N.35;83084;98076;radiologiasantagata09@live.it;;941;703392;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;24;20180102;
2018;190;205;416600;S03;ATTIVITA' DI LABORATORIO;'LA DIAGNOSTICA'S.A.S.;1221640830;VIA ROMA N. 325;83094;98029;ladiagnostica.sas@alice.it;;90;951535;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;40;20180102;
2018;190;205;416700;S03;ATTIVITA' DI LABORATORIO;LAB. DOTT. S.LA SPADA E DOTT. M. GALI';417360831;VIA COLLODI N.1;83096;98049;lablaspadagali@virgilio.it;;90;9942059;90;9942059;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;27;20180102;
2018;190;205;417100;S03;ATTIVITA' DI LABORATORIO;LAB. ANAL. PUGLIA MARIA PIA S.R.L.;2148900836;VIA FRANCAVILLA N. 42/A TRAPPITELLO;83097;98039;pugliamariapia@libero.it;;942;59292;942;59292;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;30;20180102;
2018;190;205;417200;S03;ATTIVITA' DI LABORATORIO;STUDIO DIAGNOSTICO TERME S.a S.;2108440831;VIALE DELLE TERME N. 85;83106;98050;labterme@alice.it;;90;9781448;90;9781448;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;43;20180102;
2018;190;205;417400;S03;ATTIVITA' DI LABORATORIO;EMODIAGNOSTICA;2132570835;VIA ROMA N.15;83099;98078;bernardo1954@alice.it;;941;422273;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;5;25;20180102;
2018;190;205;417500;S03;ATTIVITA' DI LABORATORIO;LAB.AN. QUATTROCCHI & MIRICI;2117120838;VIA STRADELLA S. NAGRA n. 14;83099;98078;analqm@hotmail.it;;941;421975;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;6;22;20180102;
2018;190;205;417700;S03;ATTIVITA' DI LABORATORIO;EMOLAB DI A. SINDONI & C. S.A.S.;2700350834;VIA ROMA N. 18-20;83105;98049;labdsa@tin.it;;90;335144;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;6;32;20180102;
2018;190;205;417800;S01;ATTIVITA' CLINICA;STUDIO MEDICO GUSSIO S.R.L.;2145130833;VIA MONZA IS.34/B N°9;83048;98124;infosrl@studiomedicogussio.it;studiomedicogussiosrl@pec.it;90;9578631;90;2509972;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;5;;;5;18;20180102;
2018;190;205;417900;S01;ATTIVITA' CLINICA;E.C.A.S. S.A.S DR POLITO & FIGLIi;2134430830;VIA DEI MILLE N.20;83049;98057;carmenpolito@virgilio.it;;90;9282998;90;9241588;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;7;;;5;48;20180102;
2018;190;205;418000;S01;ATTIVITA' CLINICA;STUDIO IANNELLI GUGLIELMO S. a S.;2108690831;VIA BARCELLONA CASTROREALE N. 82;83005;98051;amministrazione@studioiannelli.it;;90;9791366;90;9797687;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;11;;;5;37;20180102;
2018;190;205;418000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO IANNELLI GUGLIELMO S. a S.;2108690831;VIA BARCELLONA CASTROREALE N. 82;83005;98051;amministrazione@studioiannelli.it;;90;9791366;90;9797687;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;11;;;5;50;20180102;
2018;190;205;418100;S03;ATTIVITA' DI LABORATORIO;A.B.L. S.A.S. BIOMEDICHE DR. LENZO G & C;1785810837;VIA FRANCESCO CRISPI N. 219/D;83089;98028;abl-lenzo@hotmal.com;;942;751480;942;791480;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1996;1;;;5;29;20180102;
2018;190;205;418200;S01;ATTIVITA' CLINICA;MEDICAL CENTER SRL;2113590836;VIA MARINA 163;83061;98026;medicalpresidente@gmail.com;;942;744940;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;1996;1;;;5;36;20180102;
2018;190;205;418400;S03;ATTIVITA' DI LABORATORIO;LAB.CANFORA S. E C. & C. S.R.L.;2108290830;VIALE S.MARTINO IS.56 N.315;83048;98124;canfcla49@outmail.it;;90;2932413;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2000;7;;;5;30;20180102;
2018;190;205;418500;S03;ATTIVITA' DI LABORATORIO;LAB. ANALISI GIUSEPPE AGOSTA E MARCELLA DI MUNI S.N.C;3002480877;VIA MERCATO N. 1;83017;98033;;;95;696412;95;696412;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;5;30;20180102;
2018;190;205;418600;S01;ATTIVITA' CLINICA;EMODIALISI IPPOCRATE S.R.L.;1931530834;VIA CESARE BATTISTI C/DA LITANIA;83027;98023;info@dialisippocrate.it;;942;798198;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;7;;;6;36;20180102;
2018;190;205;418700;S01;ATTIVITA' CLINICA;EMODIALISI SPARVIERO S.R.L.;3396470878;VIA L. PIRANDELLO N. 80;83097;98039;eurodial-ct@virgilio.it;;942;24454;942;24454;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;6;45;20180102;
2018;190;205;418800;S01;ATTIVITA' CLINICA;LA RINASCENTE S.A.S.;2048570838;VIA DEI MILLE IS. 101 N. 243;83048;98124;studiolarinascente@gmail.com;;90;2935064;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2002;2;;;5;35;20180102;
2018;190;205;418900;S03;ATTIVITA' DI LABORATORIO;LAB. BONGIORNO & FIGLIA;1860170834;VIA SERPI N. 53;83078;98075;pino.bongiorno@email.it;;941;724884;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;2002;6;;;5;38;20180102;
2018;190;205;419000;S03;ATTIVITA' DI LABORATORIO;LAB. TOMASI ANTONINO;1959940832;VIA NAZIONALE N. 284;83010;98070;laboratorio.tomasi@tiscali.it;;941;958100;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;2002;6;;;6;36;20180102;
2018;190;205;419100;S01;ATTIVITA' CLINICA;TIRRENIA S.R.L.;1555680832;VIA RESPIGHI;83084;98076;tirrenia9@tiscali.it;;941;723830;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;6;72;20180102;
2018;190;205;419300;S03;ATTIVITA' DI LABORATORIO;STUDIO DIAGNOSTICO 'CHIOFALO' S.n.c.;1807830839;VIA III° S. NICOLO' N. 20;83028;98054;analisichiofalo@tiscali.it;;941;81747;941;81747;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;5;37;20180102;
2018;190;205;419400;S01;ATTIVITA' CLINICA;STUDIO RAD. DEL TIRRENO;1848140834;VIA NAZIONALE N. 152;83105;98049;studioradiologicodeltirreno@mail.com;;90;332930;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;7;;;5;40;20180102;
2018;190;205;419400;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO RAD. DEL TIRRENO;1848140834;VIA NAZIONALE N. 152;83105;98049;studioradiologicodeltirreno@mail.com;;90;332930;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;7;;;5;40;20180102;
2018;190;205;419500;S01;ATTIVITA' CLINICA;OMEGA S.A.S.;3660850871;C.DA CONCA D'ORO C. LA STELLA S.S. ANNUNZIATA;83048;98100;omegacentrodialisi@alice.it;;90;350128;90;350112;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;7;;;7;95;20180102;
2018;190;205;419600;S01;ATTIVITA' CLINICA;NEPHROCARE S.P.A.;7762500630;VIA M. POLO N. 499 CONTESSE;83048;98125;antonio.pitti@fmc-ag.com;;90;635124;90;6482135;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;7;;;6;72;20180102;
2018;190;205;419700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;ESCULAPIO S.R.L.;2639400833;VIA LIBERTA' N. 113 GIAMMORO;83064;98040;studioesculapio@gmail.com;;90;9384529;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;5;41;20180102;
2018;190;205;419800;S01;ATTIVITA' CLINICA;LA.BO.S. S.R.L.;2106410836;VIA LIBERTA' N.127 GIAMMORO;83064;98040;centrodialisilabos@virgilio.it;;90;9387007;90;9387007;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;7;;;5;38;20180102;
2018;190;205;419900;S01;ATTIVITA' CLINICA;SAN FILIPPO DIAL CENTER S.R.L.;4388650873;via s.barbara snc;83007;98061;dialisisanfilippo@libero.it;;941;580614;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2017;1;;;3;18;20180102;
2018;190;205;420000;S01;ATTIVITA' CLINICA;CENTRO DI NEFR. E DIAL. S.R.L.;801390824;C.DA FAVATA';83091;98077;dialisisantostefano@libero.it;;921;339598;921;339598;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;4;57;20180102;
2018;190;205;420200;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO RADIOLOGICO 'ESCULAPIO' Srl;2639400833;VIA NAZIONALE N.253;83106;98050;studioesculapio@gmail.com;;90;9740616;90;9740616;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;1;;;5;27;20180102;
2018;190;205;420300;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO RAD. DR. BARCA ANTONIO;92902550835;VIA UMBERTO I° N. 100;83005;98051;gbarca@sirm.org;;90;9798052;90;2137552;AMBULATORIO E LABORATORIO;;;;12;2;3;S;2007;12;;;5;25;20180102;
2018;190;205;420400;S03;ATTIVITA' DI LABORATORIO;2010 GROUP DIAGN. CLINICA ASSOCIATA;3090310834;VIA NATOLI N. 20;83048;98123;2010group@libero.it;;90;2932427;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;37;20180102;
2018;190;205;420600;S03;ATTIVITA' DI LABORATORIO;PASTEUR CENTRI DIAGNOSTICI CONSORZIATI;2994280838;V.LE R. MARGHERITA N. 34/D;83048;98122;info@salcert.it;;90;57574;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;54;20180102;
2018;190;205;420700;S03;ATTIVITA' DI LABORATORIO;CONSORZIO D'AMICO 1980;3054350834;VIA NAZIONALE 50/P;83098;98048;studioverde@katamail.com;;90;9981994;90;9981994;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;36;20180102;
2018;190;205;420800;S03;ATTIVITA' DI LABORATORIO;CENTRO DIAGNOSTICO CRISTINA SOC. CONSORTILE A.R.L.;2813200835;VIA KENNEDY N. 500 ANGOLO VIA GARIBALDI;83005;98051;lab.cosmos@tiscali.it;;90;9761051;90;9761051;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;46;20180102;
2018;190;205;420900;S03;ATTIVITA' DI LABORATORIO;UNI.LAB S.R.L.;3118210834;VIA MARINA N. 80;83091;98077;unilab.santostefano@gmail.com;;921;331978;921;331978;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;5;35;20180102;
2018;190;205;421000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;RADIOLOGIA DIAGNOSTICA S.R.L.;2874970839;VIA VON GLOEDEN N. 63;83097;98039;radiologiasrl@hotmail.it;;942;625582;942;625582;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2015;10;;;5;30;20180102;
2018;190;205;421100;S03;ATTIVITA' DI LABORATORIO;LA DIAGNOSTICA SOCIETA' CONSORTILE a r.l.;3388650834;VIA V. VENETO N. 15;83049;98057;;;90;9286117;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;1;;;6;70;20180102;
2018;190;205;421200;S03;ATTIVITA' DI LABORATORIO;ST. DIAGN. IGEA SOC. CONSORTILE a r.l.;3381220833;VIA S. GIOVANNI N.80;83005;98051;igea1302@alice.it;;90;9701302;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;1;;;6;66;20180102;
2018;190;205;421300;S03;ATTIVITA' DI LABORATORIO;EMMI LAB. DIAGN. SOCIETA' CONSORTILE a r.l.;3290110836;VIA DAMIANO ROSSO N. 2;83097;98039;;;942;24159;942;628014;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;2;;;6;40;20180102;
2018;190;205;421400;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;Studio di Radiologia San Michele s.r.l.;3433470832;Via Nino Bixio is.119 n. 144;83048;98100;studiosanmichelesrl@gmail.com;;90;717970;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;12;;;5;35;20180102;
2018;190;205;421500;S03;ATTIVITA' DI LABORATORIO;SANITAS 2 s.r.l.;3435220839;via c. colombo 25;83049;98057;sanitasdue@libero.it;;90;9283267;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2017;2;2018;2;6;35;20180102;
2018;190;205;421600;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI CLINICHE SAN NICOLO' DOTT. MANGANO ILENIA s.a.s.;3428060838;VIA UMBERTO I 311/A;83033;98063;laboratoriosannicolo@libero.it;;941;304031;941;304031;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;11;;;6;38;20180102;
2018;190;205;421700;S01;ATTIVITA' CLINICA;Diaverum Italia S.r.l.;2243300361;via generale angelo cambria n°2;83005;98051;pasquale.nasisi@diaverum.com;;90;9715061;90;9081000;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2016;10;;;6;54;20180102;
2018;190;205;421800;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO DIAGNOSTICO MESSINA SUD SRL;3402890838;"S.S. 114 Km. 5;400";83048;98125;filippoi@hotmail.it;;90;2921342;;;AMBULATORIO E LABORATORIO;;;;6;2;2;S;2017;7;;;6;39;20180102;
2018;190;205;421900;S03;ATTIVITA' DI LABORATORIO;Analisi Chimico Cliniche S.R.L. D.ssa C.La Ferlita;3472430838;Via la farina is. 278 scala E;83048;98122;labanalisi123@yahoo.it;;90;712171;;;AMBULATORIO E LABORATORIO;;;;2;2;2;N;2017;11;;;5;27;20180102;
2018;190;205;422000;S01;ATTIVITA' CLINICA;NEPHROCARE S.P.A.;7762500630;S.S. 114 KM 10 GALATI MARINA;83048;98134;gale1981@libero.it;;90;631417;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2017;12;;;6;60;20180102;
2018;190;205;422100;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;AMBULATORIO DI RADIOLOGIA DOTT. CURRO' DOMENICO S.R.L.;2964800839;VIA KENNEDY N° 157;83005;98051;ambulatorio.radiologia.dr.currò@gmail.com;;90;9764125;90;9764125;AMBULATORIO E LABORATORIO;;;;10;2;2;S;2018;3;;;5;20;20180316;
2018;190;205;422200;S01;ATTIVITA' CLINICA;POLIDIAGNOSTICO ALI' TERME SRL;2923650838;S.S. 114 KM 5400 PISTUNINA;83048;98125;polidiagnostica@salcert.it;;90;621136;;;AMBULATORIO E LABORATORIO;;;;9;2;2;S;2018;4;;;2;16;20180416;
2018;190;205;600100;S01;ATTIVITA' CLINICA;AMB. P.O. CUTRONI ZODDA BARCEL;3051870834;CTR. S. ANDREA;83005;98051;ospedale.barcellona@asp.messina.it;;90;97511;90;9751763;AMBULATORIO E LABORATORIO;1;190323;P.O. 'NUOVO CUTRONI ZODDA' BARCELLONA;12;1;;S;1996;1;;;6;56;20180102;
2018;190;205;600100;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;AMB. P.O. CUTRONI ZODDA BARCEL;3051870834;CTR. S. ANDREA;83005;98051;ospedale.barcellona@asp.messina.it;;90;97511;90;9751763;AMBULATORIO E LABORATORIO;1;190323;P.O. 'NUOVO CUTRONI ZODDA' BARCELLONA;12;1;;S;1996;1;;;5;28;20180102;
2018;190;205;600100;S03;ATTIVITA' DI LABORATORIO;AMB. P.O. CUTRONI ZODDA BARCEL;3051870834;CTR. S. ANDREA;83005;98051;ospedale.barcellona@asp.messina.it;;90;97511;90;9751763;AMBULATORIO E LABORATORIO;1;190323;P.O. 'NUOVO CUTRONI ZODDA' BARCELLONA;12;1;;S;1996;1;;;6;54;20180102;
2018;190;205;600300;S01;ATTIVITA' CLINICA;POLIAMBULATORIO BROLO;3051870834;VIA TRENTO ANG. VIA KENNEDY;83007;98061;;;941;244150;941;562400;AMBULATORIO E LABORATORIO;;;;12;1;;N;1996;1;;;5;32;20180102;
